	SRR24197676	SRR24197677	SRR24197678	SRR24197679	SRR24197680	SRR24197681	SRR24197682	SRR24197683	SRR24197684	SRR24197685	SRR24197686	SRR24197687	SRR24197688	SRR24197689	SRR24197690	SRR24197691	SRR24197692	SRR24197693	SRR24197694	SRR24197695	SRR24197696	SRR24197697	SRR24197698	SRR24197699	SRR24197700	SRR24197701	SRR24197702	SRR24197703	SRR24197704	SRR24197705	SRR24197706	SRR24197707	SRR24197708	SRR24197709	SRR24197710	SRR24197711	SRR24197712	SRR24197713	SRR24197714	SRR24197715	SRR24197716	SRR24197717	SRR24197718	SRR24197719	SRR24197720
ENSG00000170242.19	23.0025691005369	15.9314721734685	13.8668454467666	28.7661982878484	16.1952473518597	18.5151247593158	25.9423467412029	34.8176336443754	30.5095267631544	33.3503484840671	37.0578259529941	36.6733838998616	38.6405104677625	48.8318625269305	42.9780299584765	15.7048169746845	16.2119826257795	17.1474055836282	27.5021875179641	30.0724221034956	25.4742843860187	34.4040574391009	30.1456930524093	31.0465368336505	19.1620578298464	29.5406577323229	28.6979542769999	29.1884189475541	21.6666491639628	28.8090980984378	58.9507135027454	63.057740584876	70.5379015034182	36.6266588666666	35.125929360807	34.9954859395937	26.8562291586365	33.3866323060628	30.9231150010771	45.2597575080848	46.815224681934	58.2532404426292	35.1331118717862	37.2735222432023	43.7690571126306
ENSG00000170248.15	130.755847654942	73.4465667572989	83.4069931189022	101.370732310626	63.6253379058615	75.9560039754777	110.188282128405	154.526737119061	157.979703542239	228.003355367133	209.856083544671	208.406562159757	102.360019106326	114.773368854913	114.026965580165	116.427004014264	130.491277116842	127.800290839256	84.0182830613709	105.109168975091	96.3027221705956	330.933975861856	332.576210124741	287.459694345914	53.0490199316115	129.88180198896	146.556185168291	121.355768204593	89.9906656749385	114.728880127508	97.0234664158164	86.1658986052153	101.338651939015	79.8896769958937	77.049744462509	66.6488112009158	124.347817456698	99.1725177893665	113.140780301296	114.181035938574	103.26618159558	105.277845665099	148.482762566301	140.549740189496	164.305763342567
ENSG00000170255.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170260.9	7.20918540792034	5.93269208428093	4.53283165003758	8.15638732765628	5.44558185491933	6.11134649417311	3.31639706201337	3.11631654354756	2.50221808695798	13.6996474152856	14.6261244792532	15.0098745139878	4.40169194540915	5.765256440573	5.25240844307937	5.35201982328695	7.37770684312821	7.4439901097942	8.04123077792885	7.40455095227092	7.00082149688271	6.1175692929018	4.56164682106245	4.69783645962028	8.50003138063156	10.1898187382349	10.2652793419568	17.82085040017	18.1611031257448	16.286913669493	14.0920617054337	13.7701654817799	12.6324795756224	11.2578919602867	13.9563885672083	10.4040850298623	10.3491388096602	13.6509649481199	12.2523069388275	5.58536371018731	6.285074341866	8.19188822273538	8.35721283600949	9.06674584604884	8.92463549919799
ENSG00000170262.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170264.13	5.63178356561796	2.35468174253068	2.38280959876619	5.18988640650639	2.90021859973324	2.72982288508839	9.54110415104909	10.9917280878356	9.50487721484737	10.3851232422561	10.4951909751304	10.2180354111084	2.9913228544197	3.64027805838765	4.18640417319796	3.17610678966654	2.93894003386737	3.16823352881785	5.36671029655949	4.64704721627488	4.97565467844125	5.70742019829834	5.4746880993632	4.95772402865271	5.16150882604841	14.0791043202327	13.9135227470696	13.167807258609	9.57043344736464	13.6315648368102	20.5874897496155	17.4093143973359	21.1282705126434	11.5260193468548	12.3858340435987	11.2557302623798	7.51478434875022	7.28134612517876	7.05882173534955	13.6297738399694	13.4783440178057	8.67390073575246	7.17829048163944	5.47989769223762	7.38247228796446
ENSG00000170265.12	15.3287153072029	25.9725483434846	25.314700161529	10.6173788194167	19.5427504413588	27.8855453189891	4.33073880063439	3.85173778541822	4.79265763365454	21.1184951334142	22.8321081978621	22.4953229314903	12.2199453571739	16.3091421121938	11.0403846650414	9.34479547125849	11.8992688888676	10.4278402452485	11.9791569664634	11.8874157892883	12.7080850831939	7.60418007786204	7.57850246615143	7.22852731291597	19.6301952859059	20.7639521135839	21.1225883967577	37.6739850414168	32.2964006659477	36.0026632582981	20.1904627074238	21.8751866069612	22.9170939755118	18.5687082085659	21.1707577166253	20.2195402257241	20.1182383231396	20.832791991886	21.2360178332382	10.450779974826	12.0117077548593	11.9725444984727	18.9201378265977	21.4838326677224	18.4819078704102
ENSG00000170266.16	67.0769733975045	30.5158949345722	33.6879076126026	74.7461983635677	32.8685525837502	33.5835504236171	43.3912002880182	47.7600994743562	47.2129629871553	143.569496451771	130.876141876711	161.856581169192	34.4896466159411	42.3220819298696	39.9349870530047	38.1708763780833	37.423096076609	39.2254000278773	35.2442145746267	37.7701312580706	31.4871585525389	151.066084522857	138.499227211278	145.972724973427	21.5201027232695	21.8193427683253	21.1659995992185	29.6777040201913	32.9703730784257	32.28518409572	34.0876703648343	26.1720861662784	32.9867169071102	16.7970730275468	11.412813193134	17.1756556642404	31.1902376100393	29.2291288942911	32.270636511893	25.9603776625657	25.8841947450294	20.4720971929257	43.7798548287922	51.5835838938126	53.9632005262028
ENSG00000170270.5	31.3464419088437	21.4966097699605	21.7017750921887	27.2838797867626	19.5152660612755	22.502264730039	11.7027725638459	12.2109581404416	10.6878869667369	20.6749184071051	18.504558706577	22.4382161715217	12.1265417628235	11.513366851514	13.2264471859566	18.6411804010171	21.8261929456731	20.1602732785311	24.3564950841856	24.5901275740946	28.6564622765543	18.1153077443009	15.5335116375788	15.678025540036	18.9345435031596	31.5459472957264	25.4898049672468	25.6193637867127	25.7838532385239	25.8268113929675	11.2492508289471	11.5779988955876	12.2333408014572	13.0372260145589	14.4969063954485	15.6542632326862	15.6314864221273	24.1304472319612	22.1550548199141	21.8751996411029	20.5282559468109	18.0041699190475	23.5826881488599	25.1924700762818	24.2380380813214
ENSG00000170271.11	0.482249942653143	0.230475056445739	0	0.251466565149277	0.0212919439170294	0.180365960561037	0.816727567994172	0.637894359016043	1.28752468025854	0.143506985796831	0.189046776684365	0	0.522657040012876	0.508243497168286	0.499073377644825	0.449998776385127	0.520526759535729	0.698973090339672	0.057597180042565	0.0302004776166896	0.11725321737119	0	0.0244055215988906	0.0454739629788135	0.0847616490965065	0.623410323773355	1.04204744768169	0.663303522587543	0.447284722298775	0.578406334960925	0.311674938639524	0.500763429996577	0.187368816966363	0.228819610028368	0.179290073671491	0.405363436997609	0.155955454928022	0.21585561821862	0.160727972250166	1.13433384725535	0.816022839383954	0.961108502934449	0.0758540653960995	0.218373460269235	0.025235302292476
