	C_1_8_siA1	C_1_8_siA2	C_1_8_siA3	C_1_8_siC1	C_1_8_siC2	C_1_8_siC3	C_4_2_siA1	C_4_2_siA2	C_4_2_siA3	C_4_2_siC1	C_4_2_siC2	C_4_2_siC3	C_Ctrl_siA1	C_Ctrl_siA2	C_Ctrl_siA3	C_Ctrl_siC1	C_Ctrl_siC2	C_Ctrl_siC3	P_siA1	P_siA2	P_siA3	P_siC1	P_siC2	P_siC3
ENSG00000006757.12	18.7331369867264	17.2985846986394	16.9909684533089	16.1427923746009	17.7789904861218	16.0975806762788	20.9325748198057	21.1944830512757	14.8889790611108	16.6331659292695	22.3741268054897	16.9178715283076	22.3201991527544	21.6399727344083	20.2218701584065	20.7105181429861	20.32963588762	21.8270240651804	1.11416911388639	0.189650709002137	1.5636268542191	0.362455623669382	0.649554948738614	0.719133688157065
ENSG00000006788.14	0	0.0111460320693549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000006831.10	45.5805712159776	45.246041587393	46.309539865956	42.033524762004	41.8662822103207	43.8705201662804	45.9327762570316	48.7417947159331	49.4648779070392	43.149012970878	46.2438559346017	44.7231305217001	42.8770668332586	43.3868507988546	40.0172078988629	45.4692284281027	41.9017369957507	44.9263913617135	57.1630180566457	51.4861518665619	55.0322404302273	55.5031206427654	54.8568042949273	57.667713699353
ENSG00000006837.12	0.904852642925315	1.34602367707742	0.356872060678521	0	1.80824338789535	0.496367161255993	1.27846073957293	1.75125190370137	0.610185027722886	2.51889285222634	1.44594748825669	1.54780386775152	0.310915947369233	0.8604528937778	0.252209205663232	1.62056015718707	1.47385548168975	0.501279129866287	3.99906050742912	2.97343696848569	2.38572780966613	2.45866397374929	2.39967087897078	3.70336680834448
ENSG00000007001.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000007038.11	61.8306972464078	67.5629257041056	74.6660964073321	64.9969371658226	70.5341780167647	63.7273341136078	67.8224263565047	71.9687545463668	70.1222462247448	68.6893545650675	66.0748007358034	71.2665397243256	93.4171435642196	96.8912538526096	87.3630971923012	84.0234966540902	88.020539758218	92.7911921696286	223.369321207699	251.214077966733	234.739003292012	202.06615304911	225.885518819359	200.465061671821
ENSG00000007047.16	14.0508706643697	13.4404913908809	14.1326204828594	10.228869477843	12.9463109563168	7.9571151509989	14.4951262203838	11.6212024918466	12.5924043222186	12.4916284453512	8.12042605912571	7.80711708111424	15.7016295743695	12.4277427165566	9.68161174638746	7.92914041559071	10.8676849164231	11.9424957168153	6.78677633243015	11.070470123597	8.66694200420643	7.63545630507261	5.76642912749389	8.744073063363
ENSG00000007062.12	39.0644212750513	37.3110617734525	42.0591152430111	36.5992124305673	35.1215857799205	40.4471373965976	61.2264411306314	73.3134935626491	61.6196831626727	70.8923721808396	76.1755171643756	76.2031124024178	19.7383613511768	20.125879668032	18.1616137057386	20.099623845572	21.7767959099103	21.6802745283232	61.2496279595079	62.9140040438171	60.6175135905569	60.8555494548106	68.1429434718236	61.3833809484468
ENSG00000007080.11	101.60868103581	117.401385493867	109.52049752605	104.204567961848	112.809289395274	119.303476668822	105.794030743871	99.4548483178842	109.714713899498	109.047363175134	98.8789552562278	110.376779892697	100.553161428547	114.06587597156	115.565142174498	104.307760840831	112.892087407371	116.773671536333	92.2647779857504	88.4478484986613	100.90478918297	97.7463510291229	99.2414639059414	96.964978744664
ENSG00000007129.18	0.0612074749946649	0.0568687356358666	0.0621779770004278	0.0613999791050506	0.104557390440093	0.0574459617882108	0.228687653388226	0.136701873138871	0.133644329713172	0.397143703178019	0	0.327557155661391	0.538499047469693	0.113716421197529	0	0.468597345326103	0	0.401744967776147	0.138938095755194	0	0	0	0	0
ENSG00000007168.14	48.5689314510557	51.3796114893242	59.9820310698711	38.357963444731	45.7781452079555	46.2546885686281	45.5540805332018	51.9674523291631	50.2906749742596	53.0486534654286	52.7508555757717	47.6008809780954	54.2318082041152	52.4275309850708	46.5839713338743	46.6499020544683	51.2261755450441	57.2994501183926	71.8185037581248	78.6787731655058	84.833287041777	82.8371403795599	72.7774874404565	80.8692790501891
ENSG00000007171.19	0.0244909390231127	0	0.0531648098819039	0.0181940010296064	0.0707864750540618	0.0317581764993391	0.0151453733236356	0	0	0.0198188671614806	0.0228329371298371	0.0828706266507297	0	0.0244397470994265	0	0.0250010196496643	0.14465949375395	0	0	0	0	0	0	0
ENSG00000007174.18	0.0433279372513529	0.182127661781463	0.0399044609186186	0.0471270332520749	0.0753286824681408	0.10342383446512	0.0413942985543796	0.085104606235145	0.00522584701519242	0.0892770428764046	0.09087228852125	0.0109568081129553	0	0	0	0	0.0325502865236337	0	0	0	0	0	0	0
ENSG00000007202.15	53.3181924818485	54.0950707804059	54.9599450300348	49.5399155808985	48.4949456185658	56.2359552494753	47.7903189431482	54.0227381761436	44.1912694419801	51.9907898616642	52.303852866463	48.0817804889128	40.5930652215649	41.2522253786168	31.0949078555703	36.5600156082369	37.5643539074687	41.2053032235245	48.7794293713454	49.533618898958	53.5785783233004	49.8441562851819	55.23571388307	55.362724300432
ENSG00000007216.16	0.0307613036003537	0	0	0	0	0	0.0304815519403692	0	0	0	0	0	0	0.0243455114138131	0	0	0	0	0	0	0	0	0	0
ENSG00000007237.19	0.515029651628217	0.630507067893834	0.256603849361843	0.472728749356442	0.474734777908017	0.635777093826311	0.32885131931807	0.303645454064426	0.531117714343386	0.66151798001322	0.500746006016062	0.268548976254556	0.250580404799537	0.206565046814496	0.174415577333108	0.257024257824292	0.5422695156176	0.336181932821362	0.363278051738795	0.113802601588608	0.051222003574205	0.323765639864816	0.323026153011815	0.578503473876467
ENSG00000007255.10	51.353882486847	54.710977403297	56.4131730319658	61.1863208936874	56.1584521995919	57.152739991964	68.3063048867864	72.4046240016412	73.8264162292429	69.1908761081512	63.0300735486207	60.9471663418198	59.5234630296348	65.9430131008759	58.7935661187023	53.489520097964	56.8679357853173	54.6247498353312	39.2803714325357	48.0369387223141	40.0550169516905	32.6433810030301	30.0526643599996	32.6255073008171
ENSG00000007264.15	0	0	0	0	0	0	0	0	0.0468342805072669	0	0	0	0	0	0	0	0.364139435655376	0	0	0	0	0	0	0
ENSG00000007306.15	3.14840850627917	3.2745610877281	3.50166949226322	2.50878248613281	2.9137259709727	3.84578750635651	13.6261950327081	12.210397091147	12.4578416440541	12.4659256958224	14.2300626010992	14.578330625865	7.20682040259878	7.34751890250919	6.9553487368071	6.39970829877659	4.78481290912557	5.40589150504069	0.234297101169064	0.122776208229104	0.106857623562675	0	0	0.0930580931942928
ENSG00000007312.14	0	0.563257773384829	0.151485022527138	0	0.271780130672558	0	0.13213407384353	0	1.35066112070575	0.282624417982711	0.0664862281932098	0	0	0	0	0.436140302783415	0.117872197146285	0.0696300094370141	0.206438933720444	0.144527154227561	0.442764873837148	0	0.278517188734147	0
ENSG00000007314.12	0.81678457090344	1.28181033097582	0.93958469650376	0.444995001631303	0.532651718305149	0.426963280518345	1.50663168182105	1.54976468642469	0.67225996324732	0.624268690546186	1.11230023623741	0.597111980390864	1.14144504605639	0.985291491078776	1.23511807501682	1.22698993965096	1.09430627315663	2.09647494627986	0	0	0	0.00919769095285198	0	0
ENSG00000007341.19	17.4160579253367	14.0152644119774	16.8293635014037	13.9986220293285	13.5557603579362	15.5817650046419	11.0320031000126	12.7460199298737	14.3762984270787	12.1133716894597	18.5603468455108	16.7870622142044	13.6899465962268	13.1170442397714	11.7933014578931	14.6405052265073	13.3209541808774	14.0965062677992	17.8521103615892	11.8732568193143	12.5052803499581	12.1762942027596	13.3321835948378	13.9549085058245
ENSG00000007350.17	0.0280525722618684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256444103628617	0	0	0	0	0	0	0	0
ENSG00000007372.25	6.41227319679192	6.35065779727361	6.25018491929054	6.68081386279578	6.90856044361736	6.39079670643703	4.17250964341161	4.42253722810311	3.97173440886465	4.01439643089567	3.47023898832842	3.63793648072706	5.70506938413843	5.57414926106425	6.49053207430626	7.01116951900246	6.4084100347024	5.84243265493665	11.6675229005023	11.4528640828884	13.4036226484485	14.9369531449267	16.340294364764	17.9003180419001
ENSG00000007376.8	31.5893514300935	38.0269893818787	30.8050070422891	36.2035794707803	40.4241702264539	35.6817893794941	29.9512410005686	30.7430993553439	28.9888907323393	33.4506763907809	28.5662007117009	31.283067414109	30.0883729096214	29.1357530465905	28.7619351264284	31.3974219387971	29.4377248471159	30.1164743545838	40.8690499587737	46.8854390888755	41.5121391880585	47.9638369806226	49.1000162634077	48.6651713074369
ENSG00000007384.15	11.2516944005009	13.0679348819531	12.8614621153686	9.62279615939837	10.6866590001141	13.8400577089136	6.69422604582901	8.69610659300271	8.21702460674927	8.76987345012709	9.10812047915469	9.30732599934212	12.9166936472527	11.8978966967002	9.29837551911796	9.88269382519488	12.0647080292026	12.0570071584863	31.7701590626447	29.6110667271811	28.2942632402804	24.0678839835619	26.4998148846484	24.8154288203418
ENSG00000007392.17	12.739528202478	15.2718963424586	16.6085070665619	12.6572488382029	14.8553613450873	14.9661130913574	13.2011123288157	14.2116434294197	12.848435704857	13.2021832110176	13.7787835085793	17.1178485677859	16.6787094700562	19.9809773620751	17.8335548506774	16.3463247603328	16.9514465626888	15.725974692964	45.8457782818627	41.4873712358183	42.7871680198017	42.9153897370444	42.3727723370708	40.417026071163
ENSG00000007402.12	0.779918504059761	0.913469210623614	0.89746547423013	0.53016767382254	0.838318332622966	0.767234658286254	0.342397121004538	0.592626166700903	0.626202397277157	0.676783595324068	0.625722558910909	0.41257171067766	1.80385563331089	0.998668394547291	1.05100352116456	0.980103769112292	1.20673294085963	0.839879129531986	0.362677303150414	0.544575679683334	0.253262910908231	0.306296206855047	0.378620552621221	0.289637796633182
ENSG00000007516.14	1.84716373589854	0.839955085117688	1.26378742961313	1.22302707122586	1.81838046981178	2.64553790505695	1.435796637207	1.68212050547753	0.977519522846067	1.25122957650263	1.56598337682586	1.21374138099714	2.76156868315221	2.58524631524662	1.74895794541608	3.83958145041205	2.27689414819469	2.3261574547805	3.23554018993328	4.46116162528466	3.12323483802623	2.20125101782893	2.72919566267575	3.72797658637984
ENSG00000007520.4	51.5337007747577	50.197121735832	50.4242316473212	54.1987532816531	54.6001183367948	51.7532095395538	53.9169915948776	52.6188958475285	57.1357413959267	49.5118025873294	48.1202523335524	41.4632784795165	47.3325296982156	49.4731499040478	50.4229721695751	47.6051142977454	50.5256655485779	55.4799704304101	93.697771189382	98.6855742334666	86.0122367021961	90.0552720599116	95.1516120187818	92.3879820772239
ENSG00000007541.17	12.5550199623842	12.534257927698	12.2058202797355	11.0143032818452	10.0197175535879	11.7714567902421	10.5244932656474	11.6676885630847	12.4709896758412	9.28091025051257	9.97676236303949	11.9161451981604	14.1143583037301	12.8280505472822	12.8993383361927	10.4173737393056	12.6116579009406	9.46633223789779	25.8149058998951	29.7445974806093	32.4280289605606	21.5521516605717	29.5994879349808	23.7134022921962
ENSG00000007545.16	4.80108172387731	4.95456333217301	9.69052397769018	4.4131097257663	4.79736250562602	5.51933964609945	5.47483215906533	4.4253210639832	5.16271931224608	5.49252259989201	3.94821134527878	3.8258638668992	3.75205194469888	4.74380143347377	4.22860215024252	6.60333031415414	6.56932744664818	4.13711350618042	11.2211124790118	8.78531926646429	8.29855893099482	11.8614631601747	9.78942563796858	12.9083684623195
ENSG00000007866.22	6.22289651674495	6.89852302360347	6.30034608841786	6.08701668985697	6.32396524874153	6.95313459558678	6.22118416772236	7.16645338373687	6.23762286166488	7.50229681938266	6.74968049965729	6.2743616911912	6.20804931650474	8.0474973538975	6.06275416079531	6.36379324001572	7.87579157124097	8.1644023221044	13.0060091298237	14.8189135361969	14.4844274338879	13.0355789960374	13.279158576702	13.4275612117209
ENSG00000007908.16	0	0.0201599912922609	0	0	0.0493343729781853	0	0	0	0	0	0	0	0	0.0502513712612761	0	0	0	0	0	0	0	0	0.0407362727396823	0
ENSG00000007923.17	43.488197322564	45.4964251067123	39.2408799339243	39.9199030000462	34.7913756839433	40.9458610776924	33.7354015979335	40.472767520129	38.7096978104763	34.4788192273699	33.197043080093	38.1366441617221	30.8276188309601	29.3119433898498	23.8202181105602	28.7773668442351	27.6385428544747	29.3014941596691	51.8975626911472	64.3158667049704	56.9866147476483	55.5751142651996	66.267986042906	57.3472036727668
ENSG00000007933.13	0.0704954402376387	0	0.303220224763568	0.0378550329703033	0.068901632971051	0	0	0	0	0	0	0	0.134951601678462	0	0	0.0360167400105524	0	0	0	0	0	0	0.0354227086709175	0
ENSG00000007944.15	2.97095508547504	2.80451518843112	2.65048641400893	2.46654442558679	2.54541285831879	3.08215732313515	2.675907207917	3.0710456578726	2.77733895508479	2.54959210122134	3.46144220723974	3.14398793155591	4.90779841638995	4.15616625332972	3.73693007337324	5.53622678941008	4.63344286572451	5.23098921709525	4.09376647478398	4.18035509276711	4.50647976124836	6.81204763005139	6.05250503358181	7.01854492358247
ENSG00000007952.18	0.0724277619583491	0	0	0.0315357190841689	0	0.0275396370707553	0.293205947573649	0.248176256603348	0.323440323919139	0.247015125334821	0.232885492658837	0.116547360103431	0.202570027945204	0.085759769854092	0.261501509162044	0.368293189072715	0.12645424568417	0.205809314375999	0.0292904613002411	0.0300965612926938	0.0785883194090849	0	0	0
ENSG00000007968.7	3.95632179841002	4.3684635354615	4.01440753341529	2.9584946592198	3.6529715505975	3.51338774063828	3.42409877383523	4.01088941985928	3.5376110146187	3.19928969452437	2.95611134257398	2.34552486589523	3.03203097256699	3.16050594023107	2.97675829639565	2.33712206493879	2.52631985021746	2.43811222143306	2.15482639806457	2.05245306156752	2.05367844057444	1.81370652448495	1.49782628796757	2.1074069071252
ENSG00000008018.9	277.627767171781	277.552414572112	286.558870648826	264.196770104639	247.363529865153	270.961690153481	221.144813234436	227.096945117268	232.620902931283	222.604101471193	226.652581270437	237.267148349291	277.743245841151	279.805204372615	286.115531595815	272.380477989563	247.246355265907	275.65958731052	512.876200805213	468.783637134823	517.177468574141	418.061808269709	422.081425871196	447.109843076553
ENSG00000008056.14	0	0	0.164361539313428	0	0	0.130113670998679	0	0	0.0237315656224032	0.0351662207116317	0.523602240068253	0	0	0.0216938689699198	0	0	0	0	0.065167292206257	0.0446052989738279	0	0	0	0
ENSG00000008083.14	2.44036732009619	1.95780441484157	2.48163513298266	1.76775062327421	1.63830054688117	2.39927980380285	1.58923375850287	1.97088923065048	1.7074372312384	1.90026249090174	1.58766619504261	1.5544415329467	3.96945763641567	4.06970762403363	3.17634525716518	3.11999116042147	3.17049555253835	3.38903974398056	4.77542865046479	4.8934237874711	4.78203514617299	3.51124085632984	3.65671391314582	3.27008454701556
ENSG00000008086.13	1.1676772728908	0.931192612110672	1.05416280133573	0.861108182800303	0.820479157505102	1.00489432892305	0.783789339496708	1.1344748693475	0.901394669654074	1.14525559375216	1.23055598324114	0.8684963895483	1.2637112061201	1.00596101191499	1.12549733818316	1.02329814216478	1.25798307554148	0.879934342563012	0.497614452193566	0.725497056572051	0.668014908324481	0.380387413055344	0.507790359128825	0.525154038982804
ENSG00000008118.10	0.0288480050350859	0.0287419925726605	0	0	0	0	0	0	0.094503292643345	0.0435867765733468	0.0269093762137305	0	0.598701515628579	0	0.0571008864499457	0	0	0	0.0575700799938311	0.0295756714477079	0.177158513209261	0.0316061851607698	0.0290201248837934	0
ENSG00000008128.23	10.6785921041466	14.5962412043993	14.4073409644604	11.7326944683205	9.94642087874032	13.5083437615453	12.7601401186819	14.1117841097558	14.4741184205146	13.8121783416161	14.3344990690673	14.8335074409435	13.9584524851566	10.7122903909289	10.8000920938509	10.0095005005756	13.1407178719424	9.90898796772869	20.9126591360957	26.1850168523847	22.8448249938157	22.8831100367697	25.6759562084577	24.3853962821171
ENSG00000008130.15	28.0624253877271	27.4186952345849	26.2585695529964	28.208504706321	29.139785069065	27.3078302493043	46.7418006750318	45.9608719061168	41.367114411573	46.7758096365727	39.8672879450158	44.6983408613978	39.2220881433815	41.3693540442311	40.1968831309782	37.4823535546894	45.6122934541687	44.8114621473013	45.8921214828594	48.905464737297	48.9399286374057	45.0335058683989	48.9754909067486	46.5891508280101
ENSG00000008196.13	0	0	0	0	0	0.112325234513042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008197.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000008226.20	0.135521004212019	0.0541098638556146	0.18560033021008	0.280926240150195	0	0.0185600491723254	0.0357681364423565	0.0586723910571872	0.140601754088696	0.0488508987221433	0.251169088125179	0.0294369226463247	0.318433284684507	0.0241521361550375	0.0119535097816844	0.0325128143284482	0.0500796166870725	0	0.0634483896527746	0.0509657482005401	0.0708023908319901	0.0217086327161068	0.11256313300541	0.231694867402897
ENSG00000008256.16	17.9936902189794	18.4004561202508	20.3059912411255	15.6899020671163	14.6149178907109	17.5918177633279	11.9475005331951	14.9988282530011	12.7930086041378	12.2150482933957	12.0832312776347	10.6900430871185	22.2163017999793	22.4443553011935	16.6879359692619	17.6348603647203	19.1720840873205	20.2412157744455	27.4866225250819	29.7340561850864	30.5783174211217	26.7643142394895	29.4312350484227	30.8080853704014
ENSG00000008277.15	1.63194557005267	0.902778794319872	1.06808943618416	1.74314455267693	1.43214987211368	1.47602426303302	1.38452400809964	1.33342872495368	2.36676935896619	1.40858404223881	1.39037295714648	1.70797099183989	2.57364376143786	1.27765180498316	0.485010002404131	1.4073867689084	0.867660784137461	0.806400590412156	0.675131345454116	1.77441566166263	0.929279185161701	1.755632614378	1.1107746473021	1.62650116002937
ENSG00000008282.10	161.83144006367	143.226327170522	156.10695905418	131.163798443744	138.488170331447	138.727318958248	152.890326661773	147.401686038145	150.074116603995	147.424525069033	153.249666735339	155.538063345435	146.236945059468	144.686566885131	158.504152559172	147.721470620768	137.211385604414	139.399521004942	161.124142106171	135.991405073773	150.663486566455	126.323926904459	120.358224326327	127.205440151905
ENSG00000008283.16	69.5248847467096	74.6514137240432	70.2885120470282	68.2936962179847	71.8379093088699	70.1247227861409	82.6609898156039	71.162024986314	72.893935655005	78.2202490373677	74.4239625718389	77.8716411737281	53.5442386456219	57.6566404572731	50.757466518415	56.2295894580803	54.4992331800585	57.4559779969593	126.394482146872	133.852322530118	133.423292273158	107.500583720181	126.067834816503	127.702079654519
ENSG00000008294.22	71.134696495726	68.0595579456454	71.2498138587744	61.5964453314945	65.8866754958412	76.3252036774577	44.0908805352098	50.3683068221205	47.5394485315519	53.7290668383975	54.4999329304454	55.5081748041359	55.4431336756337	54.372528846633	50.233006501733	56.1890069875816	54.7223161375942	57.0193383973974	60.7255304561663	55.2243627382911	64.158423674805	46.1459056794337	51.2611556900816	51.3592712399014
ENSG00000008300.17	10.2619184609864	12.5419175886194	10.9019001647013	9.44721389600091	8.26870671307131	9.85076727544625	8.01903627148365	9.66898726363045	8.00431710641639	8.30412267801716	6.42906368965423	8.24448521557566	10.4773237566327	10.4046826104388	9.15792298333209	6.42230925945596	6.84129627483324	7.09054974720443	1.29763402726512	1.46101524399256	1.65857352586331	1.11318764126723	1.3858941049188	1.42583451752284
ENSG00000008311.16	3.86949317456665	2.81340521895193	5.27935246201713	3.23998300094539	2.82403825390557	3.30824495536092	1.52315875849625	2.15152377916959	2.02650647450711	2.60446405372102	2.1946205224893	2.36412380359505	3.27532814296659	2.94416603916037	2.26598164026961	2.85191599891383	3.05221229897617	2.29839932703885	5.09318197637463	5.45776090484258	5.94258411506005	5.7486434844104	7.31051160616869	6.49550704335956
ENSG00000008323.16	8.94758801874222	9.33736251147548	9.78585259102697	9.86863583317222	8.55823094780925	9.12448644999686	11.3345903362493	10.0336282271489	7.77591727286223	10.3529748576966	9.72857285990196	11.8549622734034	8.939943352354	14.8236274097567	8.83572603749472	10.719552813951	10.7923150248198	12.0284888459145	8.53424666190051	9.73657930091099	11.089185922997	9.05097991937455	9.139833113631	8.24516044465747
ENSG00000008324.12	59.7576281913461	54.3281346810631	59.9234055433078	53.678414436986	51.817534600013	54.5035546103812	54.9023853126705	56.7577718316355	52.2519423524785	55.2785814329624	51.7883440501071	53.5659625291693	57.8632358362759	56.6713557459127	63.9946098952078	54.7704970367073	60.1046132168137	49.3679874929393	55.6853226314784	52.0082216239702	52.5812243654804	57.664747351139	61.2498224463329	60.9192743436178
ENSG00000008382.16	4.68142604139428	6.17755067857596	5.83733223495359	6.56888269212045	9.06678391710095	6.70431210130081	8.09311830528992	6.19583910894116	5.34750295566289	5.54681869544749	7.23391719995274	5.50660661291201	9.89796622654973	10.0904264381151	10.2679562511548	9.24172195850417	8.51869340936911	8.44261889248942	9.71217293126412	8.4196823303275	9.20677614320142	9.37528776531354	8.45369797774029	6.70523063935311
ENSG00000008394.13	530.422708109117	507.581695472054	541.398947338901	494.424390835831	520.250670053347	517.189246813258	534.382781324483	523.08597986817	543.970264304168	563.249681305025	534.006359909959	549.006812975988	423.274376256354	428.28860376466	443.569694706416	447.926718921356	416.274814524894	474.839333800294	441.731819778134	392.657787171225	434.851753364035	451.388476925368	417.723147601598	440.433410349166
ENSG00000008405.12	13.687653742018	13.8915596993598	13.2500279077132	11.5457996045077	11.1395156486668	14.1468073270605	11.724192242136	12.2548931028049	12.0086831879274	13.3015863222096	11.84051679217	13.9022215541152	9.85424105280844	12.1084006169973	11.5170614591071	12.4366193260576	11.0418266897521	11.613708093879	16.2914366631157	17.1389836380957	16.5654897714782	14.9081475253487	16.650927129926	20.13950344897
ENSG00000008438.5	0.143771903260261	0	0	0	0.139660519320305	0	0	0	0	0	0.408194242109677	0	0.139473420114054	0.282808045192212	0	0	0.122217180858532	0	0	0	0	0	0	0.147139148935007
ENSG00000008441.19	4.68501367207553	4.17277580869087	3.29307742388444	3.54128060194484	4.77479896808519	3.85064133383364	3.85016677999433	4.47795364495243	4.40397779333123	3.87697111286907	4.86713059423423	4.65190016360851	7.9758949097371	7.72477574738449	7.40894136706418	7.10275752788321	7.04971940845393	7.55445934406274	13.735490948312	12.3598727362242	11.8432837537416	10.693685357741	10.7710181794026	11.0083337104122
ENSG00000008513.16	44.677987707991	43.3186466192028	42.1537962808849	39.9941973251853	42.4292735486815	42.2168705362901	51.7936972261832	66.5477080843413	59.2013976418037	55.2346223632147	57.6194616642257	55.7019257352592	49.0995860150617	55.4765094049559	45.3263656637463	52.8126855913149	46.0560055920174	56.558996715798	236.213944998298	242.02751259875	242.624166924668	154.542548967738	182.308836599241	180.095700347453
ENSG00000008516.18	0.246640964132936	0.646926543399687	0.13721116046442	0.0437643607085234	0.0594820338308642	0.499835490618146	0.110208517364381	0.0828952653322467	0.101163965562662	0.302354051161534	0.0378481328490278	0.0241461753666917	0.680394146706532	0.880905417237538	0.140259087069234	0.265821535793433	0.486630628080732	0.353130485305968	0.274119715494663	0.206295511353248	0.110609087742899	0.021331384912933	0.440071352132944	0.29566023954813
ENSG00000008517.19	111.778743761766	105.978581643081	102.379217101383	127.443345126268	131.45441717285	128.028655688514	55.7788717184536	49.7023723416917	58.7131924732252	59.679139363799	53.3763168479732	57.6286997363603	305.497823495951	317.436431475437	319.213148275067	329.871158921945	328.395982582694	366.703469026771	154.312244181605	155.050129696773	150.933795475687	153.038914427568	161.04059126714	157.530876454234
ENSG00000008710.20	13.9204429352489	14.6806512791069	9.78114681309452	10.5791842037129	9.25575862122747	10.1234408455585	6.91376261042199	9.51805838191967	9.11456378707654	10.1177947949475	8.56785815551214	9.20664981675545	7.94479951041443	6.85817205027245	6.00215701134925	7.38611860830188	10.0950567149674	8.7996957925234	12.6553927681998	14.349700780876	10.9187403894324	9.79572548286876	10.9131187923097	8.02551857755222
ENSG00000008735.14	2.28822378203485	2.39180068525733	2.70915937921146	1.68531651414662	2.38736917759324	1.78639902669396	2.29722406070436	2.88505876311738	2.37210412215119	2.18159371659554	1.68666883310569	1.83525670985756	1.44627670398852	1.50926947955445	1.58577839497371	1.23172682790917	0.998943395244108	1.16418742499795	0.209508776607774	0.358131842261576	0.197817392728745	0.229626604281521	0.131388785522906	0.172090236302317
ENSG00000008838.21	74.0440543885477	73.2500029718304	91.9452097673402	75.8772978472116	66.9467112792435	89.1247644925509	53.0977367788287	75.2469810040604	64.030092999203	72.5636230979022	77.5054112581113	73.2735132110262	76.8422813952563	77.561166040016	58.5267136426047	60.8048882401935	66.0827664463313	69.5127405434619	22.8056510654109	24.0454670728612	27.557734916304	22.8355303089793	23.002005898164	22.499688733132
ENSG00000008853.18	5.31306779035363	6.33327382239932	5.66175730768736	6.05773911430649	6.02657171576351	6.92470660106258	4.96389402855051	5.38738770156826	6.73065971835124	5.6128479461015	6.40783412889083	5.52528152500162	5.68420280523336	5.00968186175515	6.03754073440399	4.93619313771996	5.59219101753608	6.03605595888934	3.51419054372898	2.82787601288543	3.11097705072742	3.02608504562191	3.30075561851673	3.87884119520983
ENSG00000008869.12	7.15206924976883	7.46697491043368	7.64526190177928	7.1864203992488	5.7137049273719	7.45118974686044	6.97958826103582	7.12005721119369	6.20080817189289	6.86637271183942	6.76129393416072	7.41300567399075	8.15285234688918	8.21616459586427	7.28718127893577	6.82822392741184	7.12396320701073	6.61909949312752	6.95264565078787	6.29077462714038	6.56161624867792	4.64499175598226	4.42552479690384	5.08634958082585
ENSG00000008952.17	212.236464569653	186.834554808347	194.124433724136	164.276106090938	155.872791411579	176.542190915597	278.54805532552	280.59731644613	266.559517564048	265.312699356684	289.576377496752	279.089362838419	223.092686086019	202.192940292405	225.40317880017	210.896561543694	206.21648523958	192.718949514848	107.775399622709	118.466098816889	106.527000705236	79.7391205552761	80.4743392027251	82.1870433929746
ENSG00000008988.11	2198.90322267883	2158.8449223802	2144.41734477002	2344.8017944162	2294.62813871632	2114.65028412673	2427.14109282266	2343.23856825714	2314.6020629233	2326.75697114355	2401.58473342487	2346.91030311948	2330.21917116622	2277.1522730184	2445.88506267406	2267.38098009312	2158.67640077421	2158.93342136233	3053.24162787137	2981.26234259953	3011.92947376269	3305.51221553857	3220.4783946835	3226.22785714521
ENSG00000009307.17	344.731455759704	401.382774303692	392.321472825562	309.688030534938	354.751409887975	356.992178369393	410.226271813495	390.643873635734	378.597808446728	354.142055830047	376.797946317638	378.411635886854	352.883926132271	391.214836778109	306.103798937909	330.531263115461	319.300422641229	369.333285553915	226.765319418768	234.738014488437	253.650102489897	228.760695511332	251.955013040282	242.471093036151
ENSG00000009335.18	88.1368673202615	80.1643821066516	88.5400015102451	73.8447021208712	77.4152666256892	83.1106873565949	59.1055424246798	62.2415871760264	61.6285834490715	65.4452302668436	62.4044768955472	65.5088298196177	57.5955720412562	67.6963177626934	55.3457136766272	64.3207041957944	67.0646578766886	68.9778927980291	47.4663750855725	42.8281978792462	46.6811412408159	51.4662221597688	50.0522198640375	47.6521984536823
ENSG00000009413.16	2.52856456653763	1.90068809183053	2.33295476800894	2.64935986807826	2.00342769965149	1.93914638106015	1.72291115128442	3.13021043462728	2.89183091287152	2.95214059323913	1.89453142540266	2.49643102382732	1.67686544195074	1.95493995708384	4.26978399982044	2.78804709600122	2.39467399446355	1.90666010850793	5.92195462903914	4.96513447347164	5.10985505583547	8.01859877983978	6.72847235160119	7.34843659514558
ENSG00000009694.14	1.10087322081299	1.21423879152826	1.47615467381967	0.779988911849138	0.960299250188017	1.1448795894062	1.18112842308059	1.84592961479317	1.06021856104458	1.47292760381937	1.41485088757791	1.33489734005924	0.460317169720046	0.375428192358567	0.287084747395538	0.39264117188014	0.455485852900686	0.486641046899051	0.341532039900452	0.293420418045931	0.368420701596496	0.412573298710658	0.485048894110009	0.44183515401654
