gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000003056.8	ENSG00000003056.8	3044.59467896375	0.00808649176925213	0.0640573313610852	0.0159525420726965	0.899491786245329	0.976727815151087	0.00410463752327616	20.5230694287288	96.1510435081251	90.2520317989373
ENSG00000003096.15	ENSG00000003096.15	28.7073140280184	-0.260120645356723	0.525637469776007	0.269502429108073	0.603665742441455	NA	-0.00375922457556635	3.69856750747187	0.75594285599846	0.59001725579576
ENSG00000003137.9	ENSG00000003137.9	351.629102277317	0.260871226607595	0.174850883775704	2.2220245111063	0.136054547350516	0.526386698619466	0.0353702532758975	32.439122824423	8.27773309053124	7.10329379995159
ENSG00000003147.19	ENSG00000003147.19	939.560925943972	-0.0727430964328251	0.0871115372604278	0.697250530560311	0.403709100888777	0.780068911660387	-0.0275816465193011	-41.9259355007453	43.2764185332333	41.8530139780413
ENSG00000003249.15	ENSG00000003249.15	764.51179104029	-0.157414305736572	0.0967072914711374	2.64848088092382	0.103648903191009	0.47642773960753	-0.0623744982067974	-113.456066875229	26.0333119931788	27.6301201892338
ENSG00000003393.16	ENSG00000003393.16	1587.94837206239	0.198066689609591	0.091912424221042	4.63870800988576	0.0312585268227518	0.27467269856626	0.106366580904273	221.178962046867	28.737954312626	22.8944754169594
ENSG00000003400.16	ENSG00000003400.16	581.679666860633	0.0883727396989306	0.111437561063849	0.628778480731029	0.427803729456775	0.793111822414159	0.0233160435339577	17.7562794789101	10.3923957397653	9.6078419766345
ENSG00000003402.21	ENSG00000003402.21	2997.60184188374	-0.0816539857077512	0.0570091554751634	2.05137485394121	0.152068812226462	0.549427384357036	-0.0513200473549531	-156.212447135242	107.879665366304	106.913423018269
ENSG00000003436.16	ENSG00000003436.16	2199.83455701039	-0.0262654661803905	0.0790886377580862	0.11028935077897	0.739814954276756	0.926648124722227	-0.010525164244055	-86.6976761930741	70.3577798762873	67.0731463375867
ENSG00000003509.16	ENSG00000003509.16	297.947503033835	-0.0710497820583007	0.166760357181334	0.18162063530454	0.669984175668275	0.90297791329627	-0.00930037475468663	-31.3571012179307	12.462483368688	12.9075571682422
ENSG00000003756.17	ENSG00000003756.17	1106.60609419757	-0.0324509607829283	0.101819246234361	0.101579079633382	0.749942843190057	0.93033095864579	-0.00936663668594793	-41.6804902130523	37.5589206789052	36.8614412009733
