gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000000003.15	ENSG00000000003.15	926.384740283382	-0.215234447146817	0.0980494244568153	4.81922439759779	0.0281440065594006	0.0718423822144713	-0.201200371397754	-130.883748786782	17.9420811409165	21.1251592473927
ENSG00000000419.14	ENSG00000000419.14	3079.57317408819	0.148186679379992	0.0838335647765215	3.12352636781544	0.0771696146829048	0.162177014601132	0.140628783602475	203.758698216229	248.906324659803	225.100592145426
ENSG00000000457.14	ENSG00000000457.14	373.602599269508	-1.17518004254883	0.134331678621079	75.9915473820595	2.84881579104379e-18	8.88370112132363e-17	-1.1483726910219	-280.512655164344	4.80275663954714	10.7269720807919
ENSG00000000460.17	ENSG00000000460.17	457.287215534119	-0.695219612545581	0.138002014511403	25.2436051844707	5.05268181579293e-07	4.23186090659684e-06	-0.657622940584887	-187.411854864513	10.878007585467	17.2330002407017
ENSG00000000971.17	ENSG00000000971.17	483.113314818066	0.276618968391449	0.138860707920155	3.96301475676032	0.0465103349106967	0.108432794091756	0.244924921732788	56.6923773197482	12.9468081285083	11.7024955925489
ENSG00000001036.14	ENSG00000001036.14	1954.56733079213	0.0515013916622118	0.07051714634544	0.533401443534089	0.46518032206905	0.617838878975895	0.04964024800071	73.3362810433928	57.9030995245153	56.8120201201011
ENSG00000001084.13	ENSG00000001084.13	1352.81336283919	1.07742007047802	0.091159942843612	137.794161710663	8.08362373809583e-32	6.17716910996273e-30	1.06460093472944	938.786145422935	42.3403820497079	20.125199672504
ENSG00000001167.15	ENSG00000001167.15	506.170062423126	-0.0739024119657929	0.117687190122402	0.394547142007816	0.529918862587645	0.676913899611295	-0.0661953725543129	-20.6500727079281	8.52072700767925	9.14853780398142
ENSG00000001460.18	ENSG00000001460.18	241.921262593531	-0.158437288811888	0.15820069858574	1.00285003042014	0.31662186526376	0.472210155769218	-0.132190973347129	-14.614021618821	7.16333877531273	7.83638255402493
ENSG00000001461.17	ENSG00000001461.17	916.563581780231	0.283505497704364	0.108389286667537	6.83409564345133	0.00894339616794601	0.0274562973843307	0.263457923353945	196.682209086226	14.985203475498	11.5309019489792
ENSG00000001497.18	ENSG00000001497.18	875.452379690446	0.354395157835437	0.0979701722724025	13.0649974189117	0.000300865618655072	0.00141719917288974	0.336101241283054	181.30493499168	29.5436229786515	23.7349289470465
ENSG00000001561.7	ENSG00000001561.7	854.473774638383	-0.0141740758060476	0.111326561829002	0.0162343238315543	0.898612747222088	0.937510241812818	-0.0127174445063539	9.74235888087344	11.8950692412602	11.7827783576249
ENSG00000001617.12	ENSG00000001617.12	101.493408404605	-0.917830061212067	0.249674491311524	13.476858891718	0.00024152379073948	0.00116833633151195	-0.803974568823286	-62.0966199214203	1.68791007152499	3.29093530676002
ENSG00000001626.18	ENSG00000001626.18	578.61472058423	0.802299820030958	0.134763286126191	35.1382197406453	3.0711362852971e-09	3.55101570785364e-08	0.768875741324091	346.195824187981	9.95671822418155	5.51656296895257
ENSG00000001629.10	ENSG00000001629.10	3512.17640979172	-0.10596958765657	0.0667052712210898	2.52301659522146	0.112195772710503	0.217980358408978	-0.102243052045257	-170.953469329188	38.4905673681887	42.527793182643
ENSG00000001630.18	ENSG00000001630.18	10193.6171519313	-0.341109660446561	0.0555030840472498	37.6925180900674	8.28216164493034e-10	1.04191888468741e-08	-0.335321862798854	-2490.02222300558	225.167464445373	296.136915672523
ENSG00000001631.17	ENSG00000001631.17	1275.169593436	-0.317508790626561	0.0944815316553639	11.2797923333367	0.000783553210177714	0.00335351097222892	-0.30102637393443	-253.469789381492	23.3543192715304	29.8360552153869
ENSG00000002016.18	ENSG00000002016.18	147.382491308553	-0.2722468400009	0.304725794326796	0.796108410630829	0.372259443686701	0.53092458401071	-0.158865141025705	-29.342282724121	5.16473456441848	6.6987984466923
ENSG00000002330.14	ENSG00000002330.14	461.18475084268	-0.168576388908378	0.120009069380252	1.97234355360193	0.16019932655263	0.28653960656621	-0.151659651999069	-49.7107642236425	40.0377592258028	46.3712923005301
ENSG00000002549.13	ENSG00000002549.13	1229.69878909024	0.352128995920791	0.0890276854478336	15.6171898789064	7.75464160928477e-05	0.000421332797891305	0.337047532639549	303.793282303597	49.6634279616456	39.8667937096281
ENSG00000002586.20	ENSG00000002586.20	432.568915102571	-0.280046644625712	0.133411950169601	4.39996133211493	0.0359397454498574	0.0878103718772751	-0.250139394342956	-71.3517441258558	28.1083103653106	34.5998773458867
ENSG00000002587.10	ENSG00000002587.10	821.174335921013	1.34444756447631	0.380409217006777	12.0708962927312	0.000512150724753724	0.00230013342662161	1.12653619414542	610.956129652316	18.3461324556591	8.56402435934707
ENSG00000002726.21	ENSG00000002726.21	413.701681263637	0.285243602502859	0.132525111011814	4.62817500767525	0.0314510008562855	0.0787473883564676	0.25572986419088	100.181406207904	12.2536395655072	9.45639107740507
ENSG00000002745.13	ENSG00000002745.13	19.5049481093216	-0.165268054196022	0.544046966041709	0.0950816836674377	0.757813604177636	0.849433620193799	-0.0469844313591332	-8.29824653354023	0.448486461294602	0.722126547252578
ENSG00000002746.15	ENSG00000002746.15	42.6284973838828	2.40567715844991	0.416762680918396	32.7679201777184	1.03844533863376e-08	1.12487314015093e-07	2.25821813590417	59.6871949680369	3.73728419989486	0.640317286921223
ENSG00000002822.16	ENSG00000002822.16	490.160351208786	-0.201932392638651	0.128532168120679	2.46561556545825	0.116362107802026	0.224352422686994	-0.179938012674041	-58.0051431212476	13.7249518320002	15.7260044473686
ENSG00000002834.18	ENSG00000002834.18	15837.9682649377	0.686126472618304	0.0631716490107868	116.942855547308	2.95459040856913e-27	1.7275400585861e-25	0.678431396052184	8004.68984207357	328.500659853255	198.000678374014
ENSG00000002919.15	ENSG00000002919.15	1057.02613331406	0.182458615967451	0.101102932300956	3.25465367041147	0.0712209810627388	0.152520402841903	0.169622189759694	134.77405859212	40.2107239061322	35.961983181735
ENSG00000002933.9	ENSG00000002933.9	149.692417233979	0.460053919994832	0.218957743877569	4.4017640857476	0.035901775295415	0.0877422108074771	0.365837235903685	35.9859889513801	12.0996549504417	9.18589305037991
ENSG00000003056.8	ENSG00000003056.8	2758.86185949445	0.333624601742593	0.0736110258168894	20.5044096748692	5.94940308001132e-06	4.08882395116005e-05	0.323458154827187	652.129214925266	90.2520317989373	74.9873260793933
ENSG00000003096.15	ENSG00000003096.15	59.7367400662161	-1.18911794954436	0.404748230266933	8.33151736536816	0.00389630998808378	0.0136472523204133	-0.899082044017338	-53.8378824291845	0.59001725579576	1.92906948745011
