gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000000003.15	ENSG00000000003.15	816.731602640368	0.0141362509745768	0.0968100231239495	0.0213342850530651	0.883871965366893	0.968708109935258	0.00539020072032115	27.4746468138751	18.3124814124957	18.4270479172958
ENSG00000000419.14	ENSG00000000419.14	3611.20489217527	0.0618466614855971	0.0706734609361312	0.765989291840995	0.381460663869685	0.772220488143966	0.0348284983853309	27.711805860305	281.434476961984	281.039390458688
ENSG00000000457.14	ENSG00000000457.14	293.455895223563	-0.173861807552957	0.152869569596327	1.29218422237229	0.255645816182553	0.669408858538411	-0.0376255603123412	-9.35201958586106	5.53737708895248	5.81376922650885
ENSG00000000460.17	ENSG00000000460.17	342.002469055255	-0.0666805315638711	0.135238682383175	0.243037973042249	0.622020489532567	0.891726080085667	-0.0161711605276868	-39.734529244058	9.6564926505347	11.3388465513026
ENSG00000000971.17	ENSG00000000971.17	556.862127123296	0.11391692588817	0.115885511798727	0.966337785909921	0.325595225914146	0.733083984022558	0.03738467523826	58.4435824459163	16.5997176929531	14.9117423056305
ENSG00000001036.14	ENSG00000001036.14	1999.23970518376	-0.0468450545329604	0.085692278492447	0.298817628149578	0.584624612856488	0.879009531232059	-0.0211474545755788	-59.3543566345095	57.2512059548331	60.5533301538502
ENSG00000001084.13	ENSG00000001084.13	1686.21342821606	-0.150719373310035	0.103016258983078	2.13878186165984	0.143615889795937	0.536148663422475	-0.0634722164000436	-80.684209356192	39.8763561909551	43.538019375688
ENSG00000001167.15	ENSG00000001167.15	490.438520815313	-0.115850168430511	0.115323809985989	1.00864653164863	0.315227306596046	0.722928595177298	-0.0380385121088507	-35.8229915068861	7.48454113935681	8.38892198200958
ENSG00000001460.18	ENSG00000001460.18	212.716836656044	0.0606487367305584	0.166360768724418	0.132968346603995	0.715373992483651	0.923169895525845	0.0106501238121866	4.77794201291741	6.6540849251265	6.89068261286992
ENSG00000001461.17	ENSG00000001461.17	927.637848217725	-0.0450734636047871	0.0872837002334395	0.266699858470616	0.605554175784762	0.886074993387424	-0.0194644993011698	-21.9191614011356	12.5335852494868	13.4029625140368
ENSG00000001497.18	ENSG00000001497.18	810.59865029086	-0.192275177791485	0.115021572140619	2.7941918970569	0.0946064511664878	0.4464248211882	-0.0757799648353432	-117.218979166073	23.0815967729801	27.743994602118
ENSG00000001561.7	ENSG00000001561.7	932.13755781815	-0.0490595979491199	0.0920474917102162	0.284042194811818	0.59406397590422	0.881665722500505	-0.0202270244852258	-1.82585845214032	12.939346832118	13.5071032367585
ENSG00000001617.12	ENSG00000001617.12	119.429062017218	0.090382138970301	0.327300743247003	0.0827955781753928	0.773544078526895	0.939010761207289	0.00462238731159145	-13.7540123412156	2.31612780266151	2.83145694718589
ENSG00000001626.18	ENSG00000001626.18	1284.87469646348	-0.112038422675873	0.100043962658723	1.25368480196815	0.262849865314539	0.675907784887431	-0.044874879711403	-149.018880650599	14.7037965956788	17.5318688349518
ENSG00000001629.10	ENSG00000001629.10	3361.05685889777	0.00275229321995003	0.0777567016263853	0.00125719969626914	0.971715324299708	0.988446074700962	0.00137884151120505	-16.4412490033983	36.8241966067467	39.0376316368704
ENSG00000001630.18	ENSG00000001630.18	9617.87446494806	-0.0158454473129413	0.0548558056001177	0.0834361704598479	0.772693719648494	0.939010761207289	-0.0124900437188891	-42.2413343440403	243.231074677129	254.35420008634
ENSG00000001631.17	ENSG00000001631.17	1297.71705157554	-0.0606820211930829	0.108073309995951	0.315206287417965	0.574502833586411	0.87573205637249	-0.0204581675877132	-8.69578695469318	27.3819362991099	28.2002007143379
ENSG00000002016.18	ENSG00000002016.18	136.74174872547	0.589845722418265	0.240802910426505	5.98531337961934	0.0144254794194515	0.16777920480508	0.0765186358181673	25.4430647954541	6.62604197309949	5.79206379055309
