gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000173175.16	ENSG00000173175.16	1250.09940919241	2.21609992849436	0.102148533847882	451.331455929057	3.70130497726869e-100	1.27867749281376e-97	2.2072052958973	1545.96402406734	25.4968632614563	5.49486837298117
ENSG00000204839.9	ENSG00000204839.9	1964.82355870537	-2.1859744801801	0.0999622998135952	451.255459085767	3.84497732439871e-100	1.29943516271962e-97	-2.17715764199579	-2594.24632463202	17.0489085016801	82.762095839854
ENSG00000130303.14	ENSG00000130303.14	1360.53964436968	1.83113995199872	0.0853605451509833	448.544438487727	1.49584698006789e-99	4.86988979008921e-97	1.82363518605763	1494.87729687381	175.578545626829	47.8435226938667
ENSG00000187134.14	ENSG00000187134.14	592.528857597575	2.68339455744725	0.126662569444652	448.534078951432	1.50363250948335e-99	4.86988979008921e-97	2.67169186094308	886.503064029234	64.4413930466487	9.28936999383383
ENSG00000128591.16	ENSG00000128591.16	889.335569872941	-2.65587937084938	0.123109842133463	441.373012758546	5.44034914620059e-98	1.72603403728233e-95	-2.64464612898457	-1202.70769448304	2.36443072013951	13.9603832305324
ENSG00000171863.15	ENSG00000171863.15	41983.9320675635	-1.95071037642139	0.0900908038328754	437.474748755254	3.83744149892589e-97	1.19313731084604e-94	-1.94278595728528	-50806.4454919005	2312.1360612737	8759.49757062195
ENSG00000213886.4	ENSG00000213886.4	679.330454644714	-2.55269829910707	0.121006786325544	433.208877749482	3.2544832672833e-96	9.92043075944828e-94	-2.54148747948024	-987.75782651733	19.969530644062	113.616832577823
ENSG00000075223.14	ENSG00000075223.14	2895.21744070296	1.43218907799667	0.0685534542125417	425.697968511221	1.40357511862461e-94	4.1961497681035e-92	1.42641623513701	2701.20747997636	66.734471385236	23.8130797559351
ENSG00000020181.18	ENSG00000020181.18	460.087408434302	3.01815578378231	0.147311856817323	417.441263290949	8.7981138193124e-93	2.58066938556662e-90	3.00429330670471	692.472114991509	7.08891809879349	0.851551473785481
ENSG00000134193.15	ENSG00000134193.15	191.494517296108	-6.71820038814863	0.461326518717629	410.9446134949	2.28301594326839e-91	6.57254923223157e-89	-6.65527396691982	-404.026077434744	0.188742680456826	22.3294106422437
ENSG00000264364.3	ENSG00000264364.3	2386.04800206122	1.3266672125407	0.0651408574260547	407.838448752528	1.08303791023252e-90	3.06125588226814e-88	1.32113417185618	2038.84502853723	31.4507982484033	12.5511572441275
ENSG00000134318.16	ENSG00000134318.16	2525.03349294207	-1.49687342928553	0.0735426303316446	403.344139240763	1.03030321537047e-89	2.86019531895523e-87	-1.49034543328834	-2426.48500509215	11.076038275394	30.86748959125
ENSG00000114353.17	ENSG00000114353.17	2103.81913696982	-1.46023491855343	0.0719815043206541	403.044058985028	1.19753296249308e-89	3.26611358507322e-87	-1.45383933592754	-2014.97380117239	37.6726863397908	103.07296104412
ENSG00000058085.15	ENSG00000058085.15	9091.68344010987	-1.39019583569376	0.0682854851392122	401.117499220104	3.14535710003227e-89	8.43064163398304e-87	-1.38419522820445	-7811.971905393	59.8577670077417	151.065722638111
ENSG00000160185.15	ENSG00000160185.15	164.942398117659	6.05701840758318	0.423429030574086	399.089929982832	8.69052496116745e-89	2.289879678751e-86	5.99881945822004	320.842798990195	9.20040533247059	0.152308494161077
ENSG00000177469.13	ENSG00000177469.13	3494.33170804864	-1.41926624527924	0.071192518178347	386.672173021087	4.38891418179714e-86	1.13716766450364e-83	-1.41288918443791	-3067.53404905821	35.1877623973837	89.6993011562584
ENSG00000086696.11	ENSG00000086696.11	4074.23462870569	1.28764872818946	0.0652445097695281	380.614481878163	9.14490430703435e-85	2.33060135011731e-82	1.28215163276581	3473.34379387398	309.319489070978	123.473452672571
ENSG00000240583.14	ENSG00000240583.14	271.433231715145	3.7177430077467	0.198410869371049	380.367067748099	1.03524925926551e-84	2.59580402976478e-82	3.69720444192783	455.327230839918	13.4167740173735	0.990950104729944
ENSG00000243989.9	ENSG00000243989.9	863.90146044838	-1.85280736133606	0.095059995507565	374.336332243721	2.12840765641863e-83	5.25209927407682e-81	-1.84362334851803	-970.05994183295	21.3836320103018	73.9634428832905
ENSG00000136068.16	ENSG00000136068.16	35638.774064455	-1.21747718535708	0.0622040201833564	372.602525321924	5.07631972425032e-83	1.23306978801868e-80	-1.21208466200696	-27770.5458725677	155.663147461072	354.79941733205
ENSG00000231574.7	ENSG00000231574.7	449.114907719255	3.47372871233238	0.177265437067415	370.374208978073	1.55137690619974e-82	3.71041621288942e-80	3.45606778937129	741.796450147536	26.3910876155441	2.09866967864978
ENSG00000124570.21	ENSG00000124570.21	1282.40876460651	-1.65702107432457	0.0859700917716469	363.755317619958	4.28436004476329e-81	1.00916153418015e-78	-1.64877662515563	-1330.08484944471	33.8452344597475	103.686266426734
ENSG00000113758.14	ENSG00000113758.14	1965.31177347019	-1.47137915020085	0.0792786975253719	336.281393182915	4.11841333130561e-75	9.55594830574283e-73	-1.46364868290135	-1868.72284092191	24.1784447621842	67.4992371742432
ENSG00000137628.18	ENSG00000137628.18	2104.23397256764	1.46675265489341	0.0793056855124906	333.511568941234	1.65186678772496e-74	3.77645898264298e-72	1.45909463234842	1996.82949707341	33.8634892686103	11.7606671603672
ENSG00000089820.17	ENSG00000089820.17	329.274065908559	-4.04133797042956	0.221761362706248	332.240165737057	3.12522430895507e-74	7.04126624739355e-72	-4.01640162518649	-608.436012138444	0.90848136584402	17.9726422665776
ENSG00000119922.11	ENSG00000119922.11	2278.40486635656	1.38715292825624	0.0753448533428709	331.364572375783	4.84823322474147e-74	1.07672333874044e-71	1.38010335755561	2029.92455910835	62.3038208260175	23.6775621357093
ENSG00000188643.11	ENSG00000188643.11	3568.49048670542	-1.08554670976575	0.0593092721523755	330.29096807737	8.30642610166748e-74	1.8187563405144e-71	-1.0801790725073	-2626.34113173266	158.860375677646	330.449503702321
ENSG00000185745.10	ENSG00000185745.10	1444.98013178791	1.46620809197455	0.0805138055845555	325.783715280554	7.9637470559858e-73	1.71950571850493e-70	1.45837101836677	1407.66586600472	32.3374595674723	11.3541562552098
ENSG00000249550.8	ENSG00000249550.8	220.532526427396	3.89100802086048	0.227129069403023	324.751433006798	1.33647143015851e-72	2.84613491140331e-70	3.86513798113184	380.346419652448	15.7927625817312	0.986181801609212
ENSG00000033170.17	ENSG00000033170.17	3688.33836283405	-1.12758704999701	0.0625285540962087	319.818901365757	1.58616542210381e-71	3.28780368693677e-69	-1.12178367492434	-2850.70769508384	55.126021408812	120.846492484229
ENSG00000169398.20	ENSG00000169398.20	5425.95040029694	-1.12702296650118	0.0634086812309373	309.855289868739	2.3482743972376e-69	4.74107451681243e-67	-1.12109941491101	-3963.18986912668	65.7808817904348	138.52655895969
ENSG00000162896.6	ENSG00000162896.6	20310.7348354169	1.04261352876937	0.0593417093835795	302.618544646313	8.8570033055712e-68	1.74292371377734e-65	1.03755658128607	13644.7214711342	411.389863698357	201.650182138408
ENSG00000108828.16	ENSG00000108828.16	3930.96318935759	-1.19460682685335	0.0684715489286469	298.248793446771	7.93056191274693e-67	1.54110644369455e-64	-1.18790024691759	-2941.04285989236	61.6713897280028	134.742493746186
