gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000000003.15	ENSG00000000003.15	1333.55821804155	-0.554994612794685	0.0826828998594218	44.9005842371353	2.07296019413915e-11	7.03534060773056e-10	-0.534574939477155	-470.229120077295	22.5657408364587	32.1034909411961
ENSG00000000419.14	ENSG00000000419.14	1209.79517396264	-0.0333254507695827	0.0854521701873205	0.152242578877562	0.696401415821048	0.820462957854319	-0.027738406908293	-36.2033275347055	95.2575280678913	96.9418967562227
ENSG00000000457.14	ENSG00000000457.14	289.861359407494	0.261025036902167	0.141201218060966	3.41597310814062	0.0645683349573047	0.167511594307612	0.192291876741908	54.33200358154	7.06326946708075	5.60930418573943
ENSG00000000460.17	ENSG00000000460.17	496.557535025384	-0.320920096488264	0.122162748343001	6.88803431505539	0.00867746389046578	0.0348411333816886	-0.265984448889715	-134.651691720027	13.7472863110716	17.7725571377951
ENSG00000000971.17	ENSG00000000971.17	721.974632956038	0.653214010901683	0.0981354286515179	44.2041875987673	2.95847721704197e-11	9.76591857466341e-10	0.62745710659408	320.703315703281	18.9794022409712	11.8814365212841
ENSG00000001036.14	ENSG00000001036.14	5958.86742819275	-0.104448648648215	0.0495868034875141	4.43618547394499	0.0351847770155761	0.105158106080337	-0.0990699860066726	-510.375907767296	174.489057931527	185.843227608757
ENSG00000001084.13	ENSG00000001084.13	1680.46349939436	0.0966531967219223	0.104746550591336	0.851444838493975	0.356143921082944	0.547564573371645	0.0756586853677784	8.79424291569558	42.5528545700817	40.5116980095474
ENSG00000001167.15	ENSG00000001167.15	869.528041040855	-0.407297698791305	0.0904800793938231	20.2406148890538	6.82876383555479e-06	7.58942178373635e-05	-0.37863182062844	-228.799801700542	12.8568992372271	16.6258619818771
ENSG00000001460.18	ENSG00000001460.18	273.995554272698	-0.0509917448215983	0.161932221037288	0.0998512681325394	0.752008191134757	0.855624513106252	-0.0297884056717045	-31.9692008513918	8.16291842847235	8.78409652389238
ENSG00000001461.17	ENSG00000001461.17	658.894103679348	0.237537143106576	0.105327276802674	5.08481630955286	0.0241362334338696	0.0785469079557649	0.198666628651656	103.854051405513	11.1911464049719	9.38247863676136
ENSG00000001497.18	ENSG00000001497.18	965.393452592008	-0.0431795660811374	0.0845080648494241	0.261107138636504	0.60936055408456	0.758058924974417	-0.0361827913452276	-46.017269761505	31.4372905912626	31.5554788000626
ENSG00000001561.7	ENSG00000001561.7	1543.45429325744	-0.0122715089628139	0.0779355247955234	0.0247981054832991	0.874871185105356	0.930475324705304	-0.0105173314313422	19.9599663421925	23.3123580626517	21.8069325841112
ENSG00000001617.12	ENSG00000001617.12	573.744834623705	0.26048025617453	0.103704228328148	6.30673607661367	0.0120280070938929	0.0452029606728854	0.221738797008401	100.701349042045	14.9538331893115	12.2513027585066
ENSG00000001626.18	ENSG00000001626.18	50.925323086884	0.56902834590115	0.353563592555054	2.57007400630413	0.108902637011283	0.245752943752845	0.161629039595842	23.1069815710878	1.1842292213707	0.727988962859907
ENSG00000001629.10	ENSG00000001629.10	1885.6200705369	0.0669291367464308	0.0735057735268074	0.829488655593053	0.362420431243173	0.553519418872602	0.0587603097947939	79.1329151001821	21.6870643868296	20.5087256120889
ENSG00000001630.18	ENSG00000001630.18	2573.27111377208	-0.324431568634172	0.0711119159684884	20.7849187785138	5.1386023640186e-06	5.85315479575338e-05	-0.305512506008612	-554.069256124056	52.7349765286288	64.8179411537855
ENSG00000001631.17	ENSG00000001631.17	497.689525323281	-0.00932396513847164	0.157030123216187	0.00388347823846402	0.950309945090224	0.972076403188082	-0.00544403056257119	27.0756966096549	10.072905604394	9.21710710544621
ENSG00000002016.18	ENSG00000002016.18	163.187730165341	-0.53088325624537	0.208335694027927	6.48401679322644	0.0108848728896986	0.0416697131360246	-0.378697952743593	-73.2572428622986	6.63766690681523	10.2431585660832
ENSG00000002330.14	ENSG00000002330.14	896.873282827271	0.181577758242099	0.0896472659569936	4.10082070425499	0.0428624026543204	0.12255636354726	0.156058655493217	110.657219614672	99.4676993578907	87.0299385439178
ENSG00000002549.13	ENSG00000002549.13	2793.34627599762	0.0878597481686422	0.0617493719813845	2.02402573765589	0.154828191272345	0.313101203624508	0.0802791263916675	151.413623887283	112.166198022286	104.637889519141
ENSG00000002586.20	ENSG00000002586.20	1866.23302054153	0.202696877879733	0.0672475539503143	9.08172783228657	0.00258176007658209	0.0129674323301455	0.187085396726251	250.894526749542	148.0977074925	125.806340052689
