baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000000419.14	1728.36105369424	-0.103044203483378	0.106501955774616	0.935906838486858	0.3333327259138	0.53742609473198
ENSG00000000457.14	546.887418424268	-0.156368385009595	0.163774069432652	0.910749626285792	0.339915599027191	0.544486083322364
ENSG00000001036.14	1235.79138016988	0.561691862992696	0.145140282817221	14.8944034738962	0.000113699799367526	0.000846518369263702
ENSG00000001084.13	660.149264124427	0.154457289762754	0.226130527424707	0.466284529007311	0.494701443175982	0.686385663845446
ENSG00000001167.15	1000.95102028789	-0.266010256252014	0.133440458920792	3.97044828115791	0.0463054433586587	0.136777219920821
ENSG00000001461.17	125.377664900898	-0.64935573604786	0.288057064156723	5.05295122708152	0.0245840310358305	0.0840605276374575
ENSG00000001561.7	749.981370711523	0.409941729654851	0.152101595713102	7.24891288402537	0.00709439494424355	0.0316179061270715
ENSG00000001629.10	1756.72135823692	0.0136467447433263	0.120704193962618	0.0127973890201076	0.909931022694024	0.957775754496372
ENSG00000001630.18	3592.5273097779	-0.335643359110209	0.500817018445255	0.448182971852006	0.503199097401032	0.693693619372127
ENSG00000001631.17	1055.59302153602	-0.12085313315986	0.13343920395876	0.819951430140193	0.365194366898384	0.570109408020801
ENSG00000002016.18	241.371487918341	0.0353611792177671	0.317034419382373	0.0125076175116021	0.910952284856308	0.95836030344592
ENSG00000002330.14	671.907466795453	0.364834009428294	0.16877745560276	4.66181588540925	0.0308405582629982	0.100220289482448
ENSG00000002549.13	4710.1353809871	-0.549780072284023	0.10156011551061	29.1458676759585	6.71287672246543e-08	8.37760849290461e-07
ENSG00000002586.20	2546.169378831	0.293617164682013	0.102997687054843	8.11427709826464	0.00439179826830624	0.0211890133939143
ENSG00000002822.16	1017.40127194298	-0.0603988454909079	0.182614397499678	0.109415599824658	0.740810450388941	0.859770403131303
ENSG00000002834.18	3656.82529187115	-0.256422944196027	0.110037997725443	5.4243027790164	0.0198583630915285	0.0714296514907064
ENSG00000002919.15	1464.70851125602	0.640051864742655	0.160130496926359	15.8612153333216	6.8161373310638e-05	0.000534956049015621
ENSG00000003056.8	4079.93866467451	-0.307253612513375	0.10044471971592	9.34158524877807	0.00224011665699252	0.0119421618742073
ENSG00000003096.15	954.896523786807	-0.654921457870264	0.207224844579912	9.91099106978022	0.00164294621231949	0.00911164557546573
ENSG00000003393.16	599.753712867495	0.127583740328342	0.241971453747391	0.278180694536942	0.597896140722517	0.766559148818048
ENSG00000003400.16	484.073045887458	-0.554920063123767	0.173720561374554	10.1619412223932	0.00143369581514016	0.00810836290872712
ENSG00000003402.21	3699.17460610601	0.537181850473463	0.135848086491116	15.5497812244506	8.03609467204423e-05	0.000619520206277453
ENSG00000003756.17	3147.61558639741	-0.483717665242934	0.156547283380437	9.50734077856595	0.00204651525278818	0.011089541773583
ENSG00000004059.11	1600.1682615958	0.076027168343916	0.103803726767289	0.536372792879902	0.463939858374549	0.660053582884702
ENSG00000004142.12	3174.46158561181	0.027461402392217	0.0947109319682838	0.0840751329029388	0.77184904032411	0.879223247127542
ENSG00000004455.18	8307.42620703223	0.18740043149786	0.0909310626395752	4.24419267177805	0.0393847911716392	0.121209705559377
ENSG00000004478.8	4094.83658164713	0.117008858480419	0.173101495581241	0.456730637410601	0.499155890984645	0.689645149566364
ENSG00000004487.18	3964.05799680823	0.0237340565014593	0.123077086807136	0.0371917700145872	0.847075129264809	0.922431041385341
ENSG00000004700.16	2549.39009697511	0.192360496268627	0.111392692483801	2.98086172244101	0.0842544034837532	0.212591774806963
ENSG00000004766.17	445.570153136203	0.212936347960267	0.186934261697171	1.2966784185416	0.254820841176691	0.452894464288854
ENSG00000004779.10	2030.50415281519	0.0868049674392209	0.113975346656632	0.580012021269724	0.446307609016856	0.64580761966224
ENSG00000004864.14	1151.6702215985	0.105268848774433	0.137532056624849	0.585809404898555	0.444044186405348	0.644253438880698
