gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000000003.15	926.3847403	-0.2152344471	0.09804942446	4.819224398	0.02814400656	7.18E-02	-0.2012003714	-130.8837488	17.94208114	21.12515925
ENSG00000000419.14	3079.573174	0.1481866794	0.08383356478	3.123526368	0.07716961468	1.62E-01	0.1406287836	203.7586982	248.9063247	225.1005921
ENSG00000000457.14	373.6025993	-1.175180043	0.1343316786	75.99154738	2.85E-18	8.88E-17	-1.148372691	-280.5126552	4.80275664	10.72697208
ENSG00000000460.17	457.2872155	-0.6952196125	0.1380020145	25.24360518	5.05E-07	4.23E-06	-0.6576229406	-187.4118549	10.87800759	17.23300024
ENSG00000000971.17	483.1133148	0.2766189684	0.1388607079	3.963014757	0.04651033491	1.08E-01	0.2449249217	56.69237732	12.94680813	11.70249559
ENSG00000001036.14	1954.567331	0.05150139166	0.07051714635	0.5334014435	0.4651803221	6.18E-01	0.049640248	73.33628104	57.90309952	56.81202012
ENSG00000001084.13	1352.813363	1.07742007	0.09115994284	137.7941617	8.08E-32	6.18E-30	1.064600935	938.7861454	42.34038205	20.12519967
ENSG00000001167.15	506.1700624	-0.07390241197	0.1176871901	0.394547142	0.5299188626	6.77E-01	-0.06619537255	-20.65007271	8.520727008	9.148537804
ENSG00000001460.18	241.9212626	-0.1584372888	0.1582006986	1.00285003	0.3166218653	4.72E-01	-0.1321909733	-14.61402162	7.163338775	7.836382554
ENSG00000001461.17	916.5635818	0.2835054977	0.1083892867	6.834095643	0.008943396168	2.75E-02	0.2634579234	196.6822091	14.98520348	11.53090195
ENSG00000001497.18	875.4523797	0.3543951578	0.09797017227	13.06499742	0.0003008656187	1.42E-03	0.3361012413	181.304935	29.54362298	23.73492895
ENSG00000001561.7	854.4737746	-0.01417407581	0.1113265618	0.01623432383	0.8986127472	9.38E-01	-0.01271744451	9.742358881	11.89506924	11.78277836
ENSG00000001617.12	101.4934084	-0.9178300612	0.2496744913	13.47685889	0.0002415237907	1.17E-03	-0.8039745688	-62.09661992	1.687910072	3.290935307
ENSG00000001626.18	578.6147206	0.80229982	0.1347632861	35.13821974	3.07E-09	3.55E-08	0.7688757413	346.1958242	9.956718224	5.516562969
ENSG00000001629.10	3512.17641	-0.1059695877	0.06670527122	2.523016595	0.1121957727	2.18E-01	-0.102243052	-170.9534693	38.49056737	42.52779318
ENSG00000001630.18	10193.61715	-0.3411096604	0.05550308405	37.69251809	8.28E-10	1.04E-08	-0.3353218628	-2490.022223	225.1674644	296.1369157
ENSG00000001631.17	1275.169593	-0.3175087906	0.09448153166	11.27979233	0.0007835532102	3.35E-03	-0.3010263739	-253.4697894	23.35431927	29.83605522
ENSG00000002016.18	147.3824913	-0.27224684	0.3047257943	0.7961084106	0.3722594437	5.31E-01	-0.158865141	-29.34228272	5.164734564	6.698798447
ENSG00000002330.14	461.1847508	-0.1685763889	0.1200090694	1.972343554	0.1601993266	2.87E-01	-0.151659652	-49.71076422	40.03775923	46.3712923
ENSG00000002549.13	1229.698789	0.3521289959	0.08902768545	15.61718988	7.75E-05	4.21E-04	0.3370475326	303.7932823	49.66342796	39.86679371
ENSG00000002586.20	432.5689151	-0.2800466446	0.1334119502	4.399961332	0.03593974545	8.78E-02	-0.2501393943	-71.35174413	28.10831037	34.59987735
ENSG00000002587.10	821.1743359	1.344447564	0.380409217	12.07089629	0.0005121507248	2.30E-03	1.126536194	610.9561297	18.34613246	8.564024359
ENSG00000002726.21	413.7016813	0.2852436025	0.132525111	4.628175008	0.03145100086	7.87E-02	0.2557298642	100.1814062	12.25363957	9.456391077
ENSG00000002745.13	19.50494811	-0.1652680542	0.544046966	0.09508168367	0.7578136042	8.49E-01	-0.04698443136	-8.298246534	0.4484864613	0.7221265473
ENSG00000002746.15	42.62849738	2.405677158	0.4167626809	32.76792018	1.04E-08	1.12E-07	2.258218136	59.68719497	3.7372842	0.6403172869
ENSG00000002822.16	490.1603512	-0.2019323926	0.1285321681	2.465615565	0.1163621078	2.24E-01	-0.1799380127	-58.00514312	13.72495183	15.72600445
ENSG00000002834.18	15837.96826	0.6861264726	0.06317164901	116.9428555	2.95E-27	1.73E-25	0.6784313961	8004.689842	328.5006599	198.0006784
ENSG00000002919.15	1057.026133	0.182458616	0.1011029323	3.25465367	0.07122098106	1.53E-01	0.1696221898	134.7740586	40.21072391	35.96198318
ENSG00000002933.9	149.6924172	0.46005392	0.2189577439	4.401764086	0.0359017753	8.77E-02	0.3658372359	35.98598895	12.09965495	9.18589305
ENSG00000003056.8	2758.861859	0.3336246017	0.07361102582	20.50440967	5.95E-06	4.09E-05	0.3234581548	652.1292149	90.2520318	74.98732608
ENSG00000003096.15	59.73674007	-1.18911795	0.4047482303	8.331517365	0.003896309988	1.36E-02	-0.899082044	-53.83788243	0.5900172558	1.929069487
ENSG00000003137.9	307.8149037	0.2690809998	0.2053648263	1.713069785	0.1905875656	3.27E-01	0.2064118838	110.56893	7.1032938	5.137786088
ENSG00000003147.19	1293.6402	-0.7529015399	0.09192429698	66.63241579	3.27E-16	8.44E-15	-0.7368296405	-659.0254018	41.85301398	71.63112867
ENSG00000003249.15	1194.357291	-0.9340674119	0.1040039497	79.75651582	4.24E-19	1.40E-17	-0.9154295899	-670.754709	27.63012019	50.70118031
ENSG00000003393.16	1402.985252	0.3850879803	0.08981592998	18.33861337	1.85E-05	1.13E-04	0.3692382268	369.4252876	22.89447542	18.46877693
ENSG00000003400.16	513.9152261	0.4066577641	0.1179725609	11.86366349	0.000572398337	2.54E-03	0.3789886519	156.1368614	9.607841977	7.283951798
ENSG00000003402.21	2588.614102	0.8512727991	0.07516706813	126.9348321	1.92E-29	1.28E-27	0.841277818	1417.818876	106.913423	63.86454052
ENSG00000003436.16	2630.324888	-0.516661557	0.076198598	45.79279763	1.31E-11	2.10E-10	-0.5046611608	-833.7288587	67.07314634	97.4093402
ENSG00000003509.16	290.6494042	0.08704717775	0.1781945865	0.2386080378	0.6252132757	7.54E-01	0.06917537379	42.47182762	12.90755717	11.6346584
ENSG00000003756.17	1213.246066	-0.1382280043	0.1018241538	1.843849659	0.1745004131	3.06E-01	-0.1276864617	-122.6568449	36.8614412	42.62890534
ENSG00000003987.14	20.00685537	0.5371681564	0.5627228867	0.909375161	0.3402802613	4.97E-01	0.157068996	0.02515012724	0.2769524922	0.2806291648
ENSG00000003989.18	773.7707064	0.1658940532	0.1043924737	2.524386562	0.1120983666	2.18E-01	0.1532170797	73.49366171	7.007868872	6.695952226
ENSG00000004059.11	1666.061319	0.08304183894	0.08219926338	1.02064156	0.3123668777	4.68E-01	0.07877549328	115.6744543	154.7742728	148.4600906
ENSG00000004139.14	538.9844693	0.530694247	0.1403115652	14.25620226	0.0001595342049	8.07E-04	0.4902924189	162.6107915	11.54873504	8.887627654
ENSG00000004142.12	3876.839929	0.4865390234	0.07308486866	44.14451804	3.05E-11	4.62E-10	0.4756475099	1507.592621	130.3978499	91.00733964
ENSG00000004399.13	160.8428724	0.4729403283	0.3159617076	2.220519435	0.1361872332	2.53E-01	0.2914002362	59.26444036	4.688061773	3.393659949
ENSG00000004455.18	4746.909612	0.04509565864	0.06995638724	0.4154974084	0.5191923436	6.69E-01	0.04344090733	32.181139	269.4007063	267.9717884
ENSG00000004478.8	6560.048128	0.1286979053	0.06652422839	3.741372334	0.05308083234	1.21E-01	0.1243994232	743.0006108	126.5643938	116.7730396
ENSG00000004487.18	1885.169843	-0.2255662298	0.07351064463	9.410264491	0.002157740998	8.15E-03	-0.2172598494	-267.3706188	37.64641071	43.98720171
ENSG00000004534.15	1031.240477	-0.3737615554	0.09699833789	14.82162485	0.0001181726483	6.14E-04	-0.3551101353	-249.9988222	22.5140815	29.48456417
ENSG00000004660.15	85.81624274	0.2360456969	0.2769527237	0.7262768817	0.3940926645	5.52E-01	0.1487032612	10.77634103	1.695834873	1.544265051
ENSG00000004700.16	1105.997618	-0.1322154987	0.09678591824	1.865782336	0.1719589165	3.02E-01	-0.1229199293	-140.189234	27.7047976	32.66077685
ENSG00000004766.17	2147.783085	-0.1633614756	0.08508470498	3.685132162	0.05489962053	1.24E-01	-0.1547045702	-339.6569534	57.89610867	69.64988856
ENSG00000004777.19	46.71295969	-0.7667438973	0.52805073	2.114520395	0.1459077573	2.67E-01	-0.2669015437	-10.21177205	1.372126803	1.84962734
ENSG00000004779.10	2281.455044	0.07693691232	0.07491089957	1.054668677	0.3044342936	4.60E-01	0.07351724341	49.20084573	367.4015043	351.7555903
ENSG00000004799.8	209.8891314	-1.090810173	0.1705835553	40.72947908	1.75E-10	2.39E-09	-1.044822877	-141.2151931	2.482016389	5.17889228
ENSG00000004848.8	29.13146303	0.4060493921	0.5104813222	0.6316952268	0.4267341747	5.83E-01	0.1339134685	11.08935603	0.8569597161	0.5680360932
ENSG00000004864.14	1855.108238	0.04650140506	0.07700628871	0.3646666773	0.5459258363	6.90E-01	0.04436715581	89.84712188	44.56283501	41.90608676
ENSG00000004866.22	633.8947477	0.2050029136	0.1304746506	2.466309503	0.1163107318	2.24E-01	0.182546044	81.54372488	23.94358374	20.49001435
ENSG00000004897.12	4099.77701	-0.1120969471	0.05889110101	3.622479996	0.05700383969	1.28E-01	-0.1091038859	-254.7570517	86.62635063	94.64245478
ENSG00000004961.15	874.0510862	0.01991364993	0.1033933658	0.03764843039	0.8461507987	9.06E-01	0.01837214114	58.84516975	33.60658125	33.08674744
ENSG00000004975.12	637.4145755	-0.07913629051	0.107034043	0.5465238621	0.4597415311	6.14E-01	-0.0722011159	-6.719713805	17.52099032	18.27140227
ENSG00000005001.10	515.1015857	-0.1377180255	0.1175864375	1.371791517	0.2415043147	3.88E-01	-0.1240268503	-33.45543303	31.63108668	33.85155229
ENSG00000005007.14	3485.801046	0.2431722297	0.06368393643	14.56700182	0.0001352625969	6.96E-04	0.2366712725	704.029565	47.35431239	39.87556247
ENSG00000005020.13	3314.161582	-0.7302017971	0.07534307141	93.16099023	4.82E-22	2.02E-20	-0.7192986383	-1492.126567	45.85468879	76.24098568
ENSG00000005022.6	5145.761527	0.05583598025	0.07209196205	0.5998036074	0.4386529686	5.94E-01	0.05362139015	322.1453023	303.1003132	293.2453567
ENSG00000005059.16	579.0885786	-0.1340290965	0.1258679957	1.133510302	0.2870278219	4.40E-01	-0.1189194351	-45.90725817	41.82905998	47.38255341
ENSG00000005073.6	474.4133736	0.06738692033	0.1176005175	0.3283638408	0.5666241099	7.07E-01	0.06057083685	25.7246508	13.9558994	13.88570145
ENSG00000005075.16	1011.365975	0.3312927835	0.09129254735	13.15650829	0.000286522307	1.36E-03	0.3153247565	199.5443438	103.8176076	81.61835425
ENSG00000005100.13	1162.188548	0.4245621898	0.08489092262	24.96523049	5.84E-07	4.82E-06	0.4101257381	361.4072828	16.08103595	12.16588981
ENSG00000005108.17	43.24983826	2.25631046	0.4551820118	24.27114413	8.37E-07	6.71E-06	2.065330819	63.3676309	0.6243741246	0.09120645351
ENSG00000005156.12	866.3577617	0.1859568635	0.1086190709	2.927216193	0.08709755755	1.79E-01	0.1710533727	95.43595446	18.2566278	15.81011066
ENSG00000005175.10	1106.062491	-0.05827007332	0.08840919184	0.4344310654	0.5098226634	6.60E-01	-0.05462271114	-61.78424057	36.58025127	40.25088344
ENSG00000005187.12	819.205128	0.2002056064	0.1022140209	3.834391692	0.05021120797	1.16E-01	0.1860237014	141.9447507	29.17518082	24.52546245
ENSG00000005189.20	129.4275284	-0.2726560021	0.2384180992	1.306320826	0.2530618718	4.01E-01	-0.1924628439	-19.4047631	3.835208371	4.611696948
ENSG00000005194.15	1388.965332	0.07225426362	0.08914470019	0.6569569126	0.4176363276	5.75E-01	0.06787927835	131.4875915	60.70128854	55.34319752
ENSG00000005206.17	531.8801559	0.04406765115	0.1912722543	0.05345028653	0.817164728	8.90E-01	0.03402078869	-2.558800307	17.05265703	17.58593825
ENSG00000005238.20	163.9518745	-0.4778293269	0.1964326954	5.908456641	0.01506836776	4.27E-02	-0.4001324939	-70.29529004	3.285120629	5.228511763
ENSG00000005243.10	82.69502114	0.4212368347	0.2578962917	2.665710035	0.1025320595	2.04E-01	0.2998586918	22.90268755	10.29588105	7.53090527
ENSG00000005249.13	82.20172413	-0.7395365478	0.2644373677	7.801972822	0.005218922315	1.75E-02	-0.5985135578	-34.96708952	1.136951572	1.804890717
ENSG00000005302.19	299.6542357	0.06238827444	0.1743855649	0.128768814	0.7197120055	8.24E-01	0.04999914044	2.388017207	8.792566812	8.949417203
ENSG00000005339.15	1332.802397	0.09505675818	0.115845397	0.6731448383	0.4119573173	5.70E-01	0.08580179427	64.70316116	9.926355544	9.748822962
ENSG00000005436.14	809.0019818	-0.6237780687	0.1021944313	37.10193705	1.12E-09	1.38E-08	-0.6027037695	-346.5002587	24.25219781	36.28741823
ENSG00000005448.17	440.5990045	0.1053254274	0.1358335751	0.6019521866	0.4378341464	5.93E-01	0.09208089502	30.18175021	37.96040253	36.98134695
ENSG00000005469.12	264.0695845	-0.3842967868	0.1677569159	5.235791316	0.02212674068	5.87E-02	-0.3303343507	-62.2337194	8.104612336	10.67679263
ENSG00000005471.19	11.54368883	0.03733055264	0.8289665986	0.009638993322	0.9217906537	9.52E-01	0.005770758672	-6.633348902	0.1416950781	0.3448959634
ENSG00000005483.23	1226.938223	0.2366533599	0.08458214451	7.82488737	0.005153165797	1.73E-02	0.2255558869	223.6478002	13.57582594	11.6776775
ENSG00000005486.17	1359.814557	-0.0876407428	0.08055895286	1.183276911	0.2766898899	4.28E-01	-0.08319965384	-37.50495241	55.70789902	58.54732848
ENSG00000005700.15	2583.080542	-0.1282533359	0.06529209795	3.858197544	0.04950348277	1.14E-01	-0.1240416218	-273.368289	26.23023042	29.97743371
ENSG00000005801.18	539.60473	-0.006460812695	0.1513731775	0.00194568732	0.9648167649	9.78E-01	-0.005174008161	-31.43861874	15.35865818	16.01664782
ENSG00000005810.20	1215.230267	0.5229002713	0.1084914469	23.12895753	1.51E-06	1.16E-05	0.4988499057	533.0472217	15.54000293	10.42201205
ENSG00000005812.11	671.7617134	0.07334876406	0.1306073081	0.3155341428	0.5743039036	7.13E-01	0.06465608122	51.69724632	14.57597979	13.19883696
ENSG00000005882.12	414.8147029	-0.3457182749	0.1410492262	5.995802337	0.01433995772	4.10E-02	-0.3086369169	-103.5726195	17.61558544	22.00485131
ENSG00000005884.18	9945.135136	-0.477529536	0.07248067657	43.22536547	4.88E-11	7.21E-10	-0.46676148	-3364.402259	128.3388164	185.9464418
ENSG00000005889.16	439.2799018	0.3084633806	0.1993400132	2.391167837	0.122022442	2.33E-01	0.2433517688	33.7575142	4.956361567	4.352249833
ENSG00000005893.16	1571.263741	0.1024807234	0.0793190419	1.668934017	0.1964013749	3.34E-01	0.09757456986	149.8361103	27.82924017	26.61939887
ENSG00000005961.19	14.77756473	-0.1358340702	0.6844133539	0.05314644726	0.8176759669	8.90E-01	-0.02670213469	-3.948147695	0.489484533	0.6468234507
ENSG00000006007.12	2169.943364	0.05980301767	0.07419993148	0.6495286251	0.4202812588	5.78E-01	0.05726130782	29.08262204	70.26938131	69.77647327
ENSG00000006015.18	501.935314	0.08117052504	0.1380789985	0.3465208615	0.5560892243	6.99E-01	0.07028268868	53.65307899	58.40792828	54.62467302
ENSG00000006016.12	15.62028884	0.6994025659	0.5884384606	1.410115387	0.2350372394	3.80E-01	0.2001106339	6.682010856	1.734060404	1.119771737
ENSG00000006025.12	627.2964233	0.07843749141	0.144830858	0.2937796755	0.5878085442	7.24E-01	0.06702294238	84.10842064	13.99017217	12.77309975
ENSG00000006042.12	265.5353417	0.5015663702	0.1708171581	8.593989307	0.003372743453	1.20E-02	0.4421776131	80.70979434	15.79609228	11.73597756
ENSG00000006062.18	1149.508732	0.9703887477	0.09508745023	103.0381473	3.29E-24	1.54E-22	0.9554598817	771.1497415	22.42559038	11.56443205
ENSG00000006118.15	1583.846472	-0.1357865959	0.09496453837	2.04361881	0.1528456515	2.76E-01	-0.1266647456	-180.9304946	39.02937873	41.76299377
ENSG00000006125.18	10139.60667	0.6979250439	0.07071297868	96.55509759	8.68E-23	3.77E-21	0.6884198462	5257.414701	169.4937999	97.85633901
ENSG00000006194.11	540.8656478	0.2151272653	0.129632992	2.75208609	0.09712763027	1.95E-01	0.1917757478	44.36217553	11.05127286	10.61063911
ENSG00000006210.7	431.8211076	3.19037947	0.1838350005	284.1441048	9.39E-64	1.91E-61	3.169698804	703.6954403	15.26044441	1.451544896
ENSG00000006282.21	1422.514195	-0.6478656858	0.1074242691	36.15839078	1.82E-09	2.17E-08	-0.6247713721	-605.575307	31.29018991	50.82628623
ENSG00000006283.18	38.72461221	1.242340524	0.4600608994	7.179014905	0.007376119594	2.34E-02	0.8717706858	36.49902606	0.4629895005	0.153543415
ENSG00000006327.14	3265.126239	0.1050843399	0.06485380433	2.625317218	0.1051714846	2.08E-01	0.1017118016	172.471375	300.3233311	280.7218173
ENSG00000006377.11	160.7628186	-0.03124333102	0.2188072671	0.02039624518	0.8864359558	9.31E-01	-0.02200988605	16.41351372	5.200159913	4.896723617
ENSG00000006432.16	1080.086197	0.5777393228	0.09660012861	35.63531085	2.38E-09	2.80E-08	0.558854333	444.7506428	7.579571762	5.115871338
ENSG00000006451.8	2836.909698	-0.4170730018	0.06548936187	40.46203249	2.00E-10	2.72E-09	-0.4085597518	-777.0912786	63.8987466	85.51375074
ENSG00000006453.14	4544.960045	-0.6118135255	0.05819358853	109.9377889	1.01E-25	5.24E-24	-0.6049798863	-1913.842339	90.40509735	141.7534403
ENSG00000006459.11	279.8924607	-0.694862332	0.1599995914	18.78042148	1.47E-05	9.19E-05	-0.6440534475	-130.2145549	1.581593256	2.576254895
ENSG00000006468.15	564.5759349	-0.6371563223	0.1394942867	20.76348336	5.20E-06	3.61E-05	-0.5978395607	-286.989867	8.240566256	14.26697323
ENSG00000006530.18	790.8129091	-0.01568272358	0.1363527692	0.01417488982	0.9052291308	9.41E-01	-0.01342813809	45.49874183	25.8744086	25.4648059
ENSG00000006534.17	1158.374947	0.04524273967	0.08232617773	0.3020513128	0.5825992807	7.20E-01	0.04288638488	33.68487471	30.01935419	30.08807272
ENSG00000006555.11	547.984196	0.2409041844	0.1132085304	4.525955903	0.03338442053	8.27E-02	0.2212358893	77.84465851	11.84492391	10.04252046
ENSG00000006576.17	1231.776728	-0.1558202415	0.1157746557	1.809842269	0.1785271524	3.11E-01	-0.1409808837	-29.91234937	24.74516321	25.05146315
ENSG00000006607.14	1175.971967	0.5464164975	0.1187761149	21.04401645	4.49E-06	3.16E-05	0.5176307283	401.1043764	23.71784086	17.57578477
ENSG00000006611.17	408.2738911	0.06168281673	0.1259940935	0.2398476271	0.6243161882	7.54E-01	0.05461280583	23.92705927	13.68219886	12.7309985
ENSG00000006625.18	3606.825952	-0.1692390068	0.06180454369	7.494373288	0.006189206657	2.02E-02	-0.1645080822	-362.296737	250.882936	286.2611311
ENSG00000006634.8	1575.526971	0.07639123806	0.07935212432	0.9270649147	0.3356267683	4.92E-01	0.07268911575	47.73085804	58.14090858	55.84766497
ENSG00000006652.15	2720.15097	0.0614169948	0.07123381906	0.743385318	0.3885785934	5.47E-01	0.05899855645	43.71177625	86.95332255	88.32203912
ENSG00000006695.12	475.828028	0.2577009389	0.1288953114	3.991658312	0.0457260399	1.07E-01	0.2313622324	59.29872041	17.0069277	15.35281175
ENSG00000006704.11	747.6673882	-0.06115430803	0.1014700499	0.363246883	0.5467085062	6.91E-01	-0.05623511375	-56.2064375	14.77751329	15.72773384
ENSG00000006712.15	1389.941265	0.09484659142	0.08821479875	1.155972482	0.282302381	4.35E-01	0.08926293932	33.21820252	48.45126679	48.11948793
ENSG00000006715.16	2024.710202	-0.2278954169	0.09008743124	6.394085992	0.01145011686	3.38E-02	-0.2154777583	-218.153983	45.17013933	51.60650536
ENSG00000006740.18	289.511434	0.04931475131	0.1447080875	0.1161803607	0.7332146981	8.32E-01	0.04196092684	6.131055545	4.641760918	4.665608606
ENSG00000006744.19	1308.938577	0.2022475553	0.09972301299	4.110619647	0.04261474626	1.01E-01	0.188605438	140.1554822	47.11669992	41.36807988
ENSG00000006747.15	166.7464604	0.5573715557	0.2094581442	7.062097	0.007873178579	2.47E-02	0.4677507652	60.90394568	4.650914794	3.299931884
ENSG00000006756.16	421.7765854	-0.05185580476	0.1731157381	0.08986893556	0.7643438431	8.53E-01	-0.04123415793	-70.07513129	5.901574817	7.231037439
ENSG00000006757.12	266.1120613	-0.3106291602	0.1519519501	4.175685008	0.04100798223	9.80E-02	-0.2702006182	-59.00315153	16.14279237	20.71051814
ENSG00000006831.10	2593.271814	-0.03281423063	0.06842836406	0.2299817849	0.6315373351	7.59E-01	-0.03159104781	-71.1259452	42.03352476	44.92639136
ENSG00000006837.12	10.9260235	-0.7101594532	0.9628969876	0.529409544	0.4668552053	6.19E-01	-0.07974251144	-10.507028	0.4963671613	1.473855482
ENSG00000007038.11	839.0164021	-0.3913518586	0.1007291462	15.0723563	0.0001034674647	5.45E-04	-0.3711714744	-220.3984346	64.99693717	88.02053976
ENSG00000007047.16	456.5680899	0.04089299271	0.1909439829	0.04763376087	0.827233083	8.96E-01	0.03157866387	-10.19121206	10.22886948	10.86768492
ENSG00000007062.12	1629.048029	0.8353682323	0.07725226531	116.1008362	4.52E-27	2.57E-25	0.8247539536	918.4886585	36.59921243	21.68027453
ENSG00000007080.11	1292.041791	0.02678177134	0.08301173319	0.1042095582	0.7468353125	8.42E-01	0.02552413783	29.31140559	112.8092894	112.8920874
ENSG00000007168.14	2592.348458	-0.233849045	0.08862725835	6.955324258	0.008357015118	2.60E-02	-0.2216108108	-350.6169702	45.77814521	51.22617555
ENSG00000007202.15	4804.445297	0.4357769837	0.06602235163	43.43488077	4.38E-11	6.52E-10	0.4269639568	1481.482785	49.53991558	37.56435391
ENSG00000007237.19	11.65857256	0.5986072576	0.6932049173	0.7360100424	0.3909420093	5.49E-01	0.1224214847	4.080726449	0.4747347779	0.3361819328
ENSG00000007255.10	418.1705798	0.09771570898	0.1252150988	0.6089610803	0.4351792501	5.90E-01	0.08676616838	27.5296648	57.15273999	54.62474984
ENSG00000007306.15	146.0895766	-0.8269164809	0.2234651719	13.63385123	0.0002221437414	1.08E-03	-0.7320357061	-78.89537401	2.913725971	5.405891505
ENSG00000007314.12	33.23959747	-1.591161467	0.4388826144	13.22489785	0.0002762547795	1.32E-03	-1.33229371	-26.67627425	0.4449950016	1.22698994
ENSG00000007341.19	264.2410094	0.05317574902	0.1498694938	0.1258680716	0.7227552329	8.26E-01	0.04493957705	11.34174889	13.99862203	14.09650627
ENSG00000007372.25	204.5449127	0.07035873339	0.1753799093	0.1612123917	0.6880427416	8.02E-01	0.05624231422	16.02450358	6.680813863	6.408410035
ENSG00000007376.8	803.7804554	0.323743735	0.1054038698	9.421179066	0.002144935609	8.11E-03	0.303483075	185.5936105	36.20357947	30.11647435
ENSG00000007384.15	425.0730602	0.01783004539	0.1463644136	0.01484029845	0.9030409694	9.40E-01	0.01521455946	-33.08920977	10.686659	12.05700716
ENSG00000007392.17	313.2939992	-0.1911354448	0.1420172031	1.811369949	0.178343979	3.11E-01	-0.1657284795	-42.46927459	14.85536135	16.34632476
ENSG00000007402.12	53.98029351	-0.4942002316	0.3404268574	2.104633974	0.1468534798	2.68E-01	-0.2858087684	-15.6414282	0.7672346583	0.9801037691
ENSG00000007516.14	72.93507794	-0.5656435829	0.3432500436	2.693673649	0.100747295	2.01E-01	-0.3371182979	-13.0550981	1.81838047	2.326157455
ENSG00000007520.4	771.8382258	0.08283378759	0.1039031962	0.6354940346	0.4253471982	5.82E-01	0.07618965912	85.03475627	54.19875328	50.52566555
ENSG00000007541.17	371.8468479	0.02807608596	0.1477770377	0.03615447383	0.8491968419	9.08E-01	0.02392001998	28.40029361	11.01430328	10.41737374
ENSG00000007545.16	437.0300343	-0.215804756	0.1752237474	1.515136683	0.2183569442	3.60E-01	-0.1753049325	-131.7862725	4.797362506	6.569327447
ENSG00000007866.22	304.2957702	-0.1941986619	0.1499829062	1.677710793	0.1952289122	3.32E-01	-0.1658588185	-58.76709116	6.323965249	7.875791571
ENSG00000007923.17	1394.385557	0.4480142858	0.08573882587	27.22953312	1.81E-07	1.62E-06	0.4330893084	439.9978216	39.919903	28.77736684
ENSG00000007944.15	178.1209476	-0.9109837758	0.1882368526	23.34553532	1.35E-06	1.05E-05	-0.8479150623	-115.2158542	2.545412858	5.230989217
ENSG00000007968.7	228.4228965	0.4877429703	0.165090821	8.718100273	0.003150661739	1.13E-02	0.4324773521	77.36162584	3.513387741	2.438112221
ENSG00000008018.9	2678.482734	-0.00596304259	0.07273026066	0.006842498982	0.9340746595	9.60E-01	-0.005625547484	-103.1759619	264.1967701	272.380478
ENSG00000008083.14	228.7581051	-0.7255616296	0.1751405332	17.11559125	3.52E-05	2.04E-04	-0.6653198355	-117.7626519	1.767750623	3.170495553
ENSG00000008086.13	212.9240203	-0.2168963639	0.1865115887	1.35138554	0.2450360408	3.92E-01	-0.1717709342	-30.72269716	0.8611081828	1.023298142
ENSG00000008128.23	328.8296614	0.1000763443	0.1646902365	0.3692329767	0.5434226587	6.88E-01	0.08204051581	58.55615764	11.73269447	10.0095005
ENSG00000008130.15	1246.600007	-0.5766428152	0.09847848424	34.13476675	5.14E-09	5.79E-08	-0.5568046061	-523.2491534	28.20850471	44.81146215
ENSG00000008256.16	1122.329556	-0.2365845447	0.09144339084	6.691797701	0.009685748696	2.93E-02	-0.2236348483	-182.5265477	15.68990207	19.17208409
ENSG00000008277.15	84.70719787	0.6245380296	0.2944523114	4.462467817	0.03464740754	8.53E-02	0.446811511	39.70156875	1.476024263	0.8676607841
ENSG00000008282.10	4074.531446	-0.03805861125	0.06534781941	0.3391627183	0.5603129159	7.03E-01	-0.0367131925	-39.76887952	138.4881703	139.399521
ENSG00000008283.16	2314.970025	0.3402108522	0.07033755093	23.35722685	1.35E-06	1.04E-05	0.3308397674	518.518987	70.12472279	56.22958946
ENSG00000008294.22	4784.372146	0.2938393196	0.06830954967	18.47859689	1.72E-05	1.06E-04	0.2856591298	893.3083875	65.8866755	56.18900699
ENSG00000008300.17	894.1193417	0.4531255849	0.09726975287	21.65809678	3.26E-06	2.36E-05	0.4339570052	299.2128351	9.447213896	6.841296275
ENSG00000008311.16	229.61028	0.2082911209	0.1756541899	1.405162528	0.235861104	3.81E-01	0.1692861133	24.27706068	3.239983001	2.851915999
ENSG00000008323.16	392.606705	-0.2664103799	0.1322532081	4.053586949	0.04407759391	1.04E-01	-0.2378389596	-77.80929959	9.12448645	10.79231502
ENSG00000008324.12	683.1174452	-0.02237368278	0.1113319098	0.04043408736	0.8406342297	9.04E-01	-0.02014213403	-25.43145029	53.67841444	54.77049704
ENSG00000008382.16	138.5091454	-0.213117359	0.2202037681	0.9357157733	0.3333820761	4.90E-01	-0.1550831722	-28.70074739	6.704312101	8.518693409
ENSG00000008394.13	4696.013242	0.2123240485	0.0673883981	9.91872005	0.001636061181	6.40E-03	0.2131539742	587.6299263	517.1892468	447.9267189
ENSG00000008405.12	500.2435028	0.084842592	0.1240130442	0.4679961238	0.4939104926	6.45E-01	0.07535505722	21.96894245	11.5457996	11.61370809
ENSG00000008441.19	393.0243501	-0.818179201	0.1453986425	31.47430256	2.02E-08	2.11E-07	-0.7789178364	-240.3452267	3.850641334	7.102757528
ENSG00000008513.16	4087.447194	-0.3000546144	0.07941255561	14.25211585	0.000159880965	8.08E-04	-0.2886252282	-1037.952173	42.21687054	52.81268559
ENSG00000008516.18	12.36315868	-1.101816314	0.877502505	1.474254836	0.2246755744	3.67E-01	-0.148551869	-12.69505289	0.05948203383	0.3531304853
