baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	291.360940539343	-0.339143921332989	0.500081471683162	0.459185674561468	0.498004795310996	0.757417462698983
FBgn0000014	770.882048091239	-0.557349129041548	0.394528969710472	1.98331896598894	0.159041196830202	0.429186931065898
FBgn0000015	200.026240138897	-0.425624741766717	0.3834402849208	1.2292949420966	0.267544198866615	0.57586142170344
FBgn0000024	507.137456376022	-0.374743585742643	0.342237990982665	1.19529812513237	0.274263460822095	0.581047143126768
FBgn0000032	577.741695376426	-0.468679217330956	0.276222864977189	2.86798663980484	0.0903578423630855	0.303800972075053
FBgn0000042	70672.0841868057	-0.105934620981699	0.374589688493499	0.079960349822187	0.777351150653087	0.911278039539269
FBgn0000043	8602.82295733448	-0.489531105462807	0.260954353401997	3.50242544515172	0.0612790214256642	0.233769190851991
FBgn0000044	235474.22379628	-0.381513338076008	0.415743555616778	0.839672438165252	0.359490470465763	0.66037526761731
FBgn0000046	12969.2899244735	-0.354790816744978	0.405768843863339	0.762581631760867	0.382521813222821	0.674861221720403
FBgn0000055	40969.2754048031	-0.971653190089669	0.302303915137291	10.1415223861743	0.00144966389676862	0.0167729020491453
FBgn0000056	73.0794141036808	-0.960737736805292	0.501086223092251	3.62799401865986	0.0568152575914155	0.221447886249166
FBgn0000057	652.233261556668	0.0154995099919403	0.31785949012803	0.00237758375759256	0.961110182410454	0.986214762292494
FBgn0000061	148.864449276019	-0.484313304689479	0.42247349343719	1.30983778273962	0.25242402777459	0.558756676119425
FBgn0000063	92.1786450835316	-0.31060806190365	0.389342837754015	0.63543675211664	0.425368062171543	0.7077443111095
FBgn0000064	41926.8764217579	-0.215774267521919	0.335028627099073	0.414409977221169	0.519739619243882	0.770168287158457
FBgn0000071	1584.13227991344	-1.29918091286829	0.534107147300054	5.73028455881501	0.0166747804415393	0.0912368068061457
FBgn0000078	7075.70596673844	-0.856811183733283	0.614057269880743	1.91906020208407	0.165960300109454	0.441267537423117
FBgn0000079	3209.43556563078	-1.27998026147972	0.649414959233657	3.76418959936578	0.0523612257458961	0.208927499567123
FBgn0000083	7227.55694898202	-0.264563595439668	0.358787070537489	0.542972921125397	0.461203256389043	0.735085355949854
FBgn0000084	853.870144081241	-0.371204264584875	0.351016601916394	1.11537913581738	0.290915625692729	0.597531650966299
FBgn0000097	692.510174172985	-0.83673332243091	0.478165458919402	3.02113644063293	0.0821858552742807	0.284619625726883
FBgn0000100	30697.1951746324	-0.162039996395922	0.257684031531398	0.395223516878758	0.52956639935279	0.775044695129439
FBgn0000108	560.78006882793	-0.840365801612442	0.390955133915231	4.55962061423168	0.0327343239151914	0.150035414267359
FBgn0000109	216.722507775847	-0.429822790357531	0.322195716435055	1.77404862558387	0.182881822375794	0.46753833412691
FBgn0000114	817.785243642366	0.928138333107665	0.334234594781005	7.59172759021256	0.00586367320696383	0.0439285944521706
FBgn0000115	739.128498375605	0.0726440496816866	0.319392876591163	0.0517301192532642	0.820079627250812	0.930903193078994
FBgn0000116	76983.2940476942	-0.380756421809992	0.305644030257291	1.54741391208671	0.213517623896224	0.512594628592718
FBgn0000117	5582.68176096598	-0.293432743729988	0.259365402768299	1.27777072761549	0.258313942580933	0.565074635848602
FBgn0000119	1029.4824496524	-0.230769525281972	0.383129979512003	0.362378934073448	0.547187995777997	0.785132206913089
FBgn0000120	61.9990195817345	-0.766200562261327	0.412956969996508	3.42486051315232	0.0642216682733056	0.241684153296932
FBgn0000139	421.09178442759	0.0294447502049587	0.316550608747973	0.00869543054085398	0.925705515245518	0.97564642869773
FBgn0000147	147.659005978307	0.996120746868031	0.373818363931123	7.00990610263698	0.0081059931270007	0.0548734287457315
FBgn0000150	8303.47562940721	-0.446930062025822	0.263885837234502	2.85723156657961	0.0909639305581043	0.305076703981416
FBgn0000152	551.041388021554	-0.406891598270342	0.317022652023934	1.6413751946732	0.200136890340264	0.493978146081733
FBgn0000153	953.676895670993	-3.48564089352341	1.39349678521375	5.15418100898269	0.023190469801345	0.115751689811905
FBgn0000157	210.745359029706	-0.593353334956802	0.396355888013644	2.22509395464564	0.135784396886507	0.391333891025292
FBgn0000163	829.877224944401	0.0945306332667006	0.369858208516024	0.0652996194039019	0.798307673409865	0.921226563415616
FBgn0000173	2668.75837520573	-0.269572590423082	0.348295812710118	0.598185776455026	0.439271072947008	0.71900145624646
FBgn0000179	254.958071435946	-0.323598267676223	0.347966328103421	0.863052574044687	0.352885858061396	0.65545220554366
FBgn0000180	235.148969557618	-0.488969127841476	0.442930107049903	1.21339918464565	0.270659965453858	0.578267164287131
FBgn0000181	6717.64629799725	0.135818311016939	0.337213019676399	0.162165686794694	0.687170398476705	0.865905467014803
FBgn0000183	1117.45338997508	-0.215236338965162	0.287976146613367	0.558190449791525	0.454990257991371	0.729812688869596
FBgn0000212	1599.09039168395	-0.391383386916797	0.400765626774802	0.95082421842082	0.329509588319924	0.635870832800885
FBgn0000221	121.906291102282	-0.0864801680134024	0.387034005726308	0.0499287603073952	0.823187282485856	0.932280410873076
FBgn0000228	560.08970241994	-0.348526369524666	0.349673213830948	0.990602330099222	0.319595204308875	0.624800501088955
FBgn0000229	403.021011434905	-0.243533079133646	0.369363342381407	0.434370395101681	0.509852217131644	0.763926995464778
FBgn0000239	1583.28795165626	-0.302299849336225	0.275417710579511	1.20244931475638	0.272832688206118	0.580299391612486
FBgn0000241	211.035489415734	-1.21378043261315	1.17572070558082	1.03686816042293	0.308550975216359	0.613758048238256
FBgn0000244	1414.1191110839	0.096350211362562	0.336753598883873	0.0818286164290356	0.774834452695772	0.909265190347436
FBgn0000247	854.436271071381	-0.0411289645283682	0.389065204179615	0.0111745585484044	0.91581261690926	0.971892601072166
FBgn0000250	1867.68409610084	-0.74956582539865	0.340817469027566	4.78410911361988	0.0287235022123699	0.135486347803592
FBgn0000251	731.447916273988	0.381698744160071	0.349755009633068	1.1877030415001	0.275793370115589	0.582454826635329
FBgn0000253	5325.32193317814	-0.158875446323281	0.26260411229154	0.365822073935419	0.545290450130472	0.783634745901887
FBgn0000256	1175.90658029372	0.16616329888463	0.331298112511255	0.251419943564059	0.616077021511335	0.824840521506224
FBgn0000259	1169.98140278759	-0.0285784706590851	0.329333486675467	0.00753020192095732	0.930848979790202	0.976643484060872
FBgn0000261	14710.5725789915	-0.766840506249898	0.355220744612694	4.60644516682855	0.0318519961784567	0.147076455767419
FBgn0000273	2039.38460418388	-0.430220157772586	0.29710516301445	2.08896020361082	0.148367022155608	0.413363165394335
FBgn0000283	1070.65249727611	-0.504823467686732	0.375632329707296	1.79718260210961	0.180053478075053	0.462945523379219
FBgn0000286	908.240525064043	-0.276055774649798	0.289199368354239	0.909589989080473	0.340223230080825	0.643928475775191
FBgn0000289	1539.45735177083	-0.00239853147205216	0.352485326394877	4.73679832282414e-05	0.994508650569111	0.997472908842044
FBgn0000299	17698.891217084	0.379050691921652	0.408160682630807	0.859964940553041	0.353748502900762	0.656450576614558
FBgn0000307	587.23558348047	-0.419558012564599	0.380081828710037	1.21433489370634	0.270475303476642	0.578267164287131
FBgn0000308	13174.0478121489	-0.229872171708342	0.318165677144707	0.521447752886985	0.470224764394846	0.740260272368962
FBgn0000316	411.573126362565	-0.130522435185064	0.393038787141329	0.110286799563355	0.73981785458529	0.892821468326621
FBgn0000317	887.353235928808	-0.475123550191352	0.46077285324998	1.05842847171739	0.303573887925932	0.608806237618532
FBgn0000318	1548.97506013342	0.220019057872354	0.324432626578444	0.459499033489053	0.497858193621246	0.757417462698983
FBgn0000319	10106.9053166816	-0.392364636093693	0.350540048354366	1.24901613570528	0.263740473246138	0.570883961923294
FBgn0000326	483.873968743625	-0.0363154278501082	0.309846888535703	0.0137609574231305	0.906616693108119	0.968953982052486
FBgn0000330	375.69456368786	-0.135764549905281	0.284652986846286	0.227434354191189	0.633432776365834	0.836424459779046
FBgn0000339	540.261187456632	-0.0941055135365779	0.447404036711474	0.0442557975279101	0.833378421837795	0.938422216224488
FBgn0000346	224.747168538984	0.708860604335587	0.40725402539265	3.00538087975515	0.0829884700716454	0.286416617221627
FBgn0000352	449.835520335899	-0.357274839081131	0.309523786155703	1.32914147298577	0.248958008055979	0.554185466664854
FBgn0000370	10264.475781361	0.344202406021814	0.396875253847678	0.750402498810587	0.386348827185652	0.678736812780362
FBgn0000382	832.629643839	-0.241115550441271	0.359434632855272	0.44938075582013	0.502629170309929	0.760340445515979
FBgn0000384	414.201731349291	0.452339728315922	0.470128632616958	0.922475279219768	0.336825883042585	0.642125811319089
FBgn0000404	634.2061321273	-0.106118583994833	0.328322836853322	0.104489222305958	0.746507486970111	0.895095558082474
FBgn0000405	782.397419412756	0.201522680258705	0.302582209500816	0.443303617472012	0.505532234763588	0.762192412449009
FBgn0000406	2623.90587615545	0.592591097484966	0.458160703504593	1.66131997734894	0.197425197383402	0.490586428944108
FBgn0000412	2107.67076755302	-0.0544275075788309	0.282227639862887	0.0371937512828708	0.847071106285117	0.943318567892803
FBgn0000414	783.366523373004	-0.257505711827889	0.346144463002653	0.552582663489147	0.457264335272602	0.73126074686367
FBgn0000416	28288.9129823282	-0.543544378786144	0.358014661473453	2.29149530806149	0.13008454468709	0.381182344146549
FBgn0000422	3034.91260682977	-1.58242371446356	0.626287092783767	6.08945236989777	0.0135991230370329	0.0790507006720147
FBgn0000426	214.99076129281	-0.0255014328299673	0.399104037146713	0.00411821919495026	0.948832195124256	0.983162536287335
FBgn0000442	230.443312291943	-0.431194159442016	0.361314469709217	1.4187816711531	0.233604038130205	0.537029949313844
FBgn0000447	755.095753753362	0.0924321631915174	0.276485841624616	0.111761855132627	0.73814713590456	0.892139519539842
FBgn0000454	6891.98682108041	0.140960695848467	0.317652395034959	0.196834411564097	0.657288243199325	0.848837304275129
FBgn0000455	2697.99274886946	-0.346087117305452	0.300277041820626	1.32524299049133	0.249653261096563	0.555121072856785
FBgn0000463	414.321005058052	-0.646469247390991	0.377308618609846	2.91187525276401	0.0879295804277451	0.29799382775261
FBgn0000464	773.023336799654	-0.421984203880336	0.392952371603309	1.14911148320185	0.283735224543354	0.591213182881488
FBgn0000477	1477.45495641548	0.0503579773883416	0.343491254847539	0.0214914690836849	0.883447998449237	0.958071973714996
FBgn0000479	1125.66117731081	-0.359086233331356	0.294557588227473	1.48208886418918	0.223447985911906	0.524430669638057
FBgn0000482	521.91768466596	-0.340619288827839	0.329755042154836	1.06433975895878	0.302227469390304	0.607766195915363
FBgn0000489	511.285623308741	0.185008464511496	0.305227476638164	0.367092981394123	0.544593122072437	0.783054980067483
FBgn0000492	194.965038981803	-0.384185429164982	0.321893423732544	1.42129311557549	0.23319067983593	0.536385055640834
FBgn0000499	555.599509707153	-0.104368960351243	0.331343733527304	0.0992168317619075	0.752771498311307	0.896673136365067
FBgn0000504	195.151265127198	-0.324468921130197	0.327172969041597	0.980961160346766	0.321961626314762	0.627603691556365
FBgn0000520	241.559212958726	0.23217038244317	0.337821961273326	0.471757051142653	0.492179951515345	0.753810978273834
FBgn0000524	551.226995306233	-0.469230454248239	0.344238867875488	1.85021068000798	0.173758893016687	0.45386097245248
FBgn0000533	410.100446495112	-0.473065086025182	0.381542171970389	1.52937944343603	0.21620560310808	0.515106860850542
FBgn0000541	1342.95498935206	-0.240537937030909	0.316400622065351	0.577331237252608	0.447360296077013	0.724582449332971
FBgn0000542	910.844894978391	-0.39386689619522	0.478446439109849	0.675605553343786	0.411104055724894	0.69743399162531
FBgn0000543	544.950136755016	-0.423536422866016	0.345801640353786	1.49497145428437	0.221446709880454	0.521856909540282
FBgn0000546	2210.17511657391	-0.384167000450814	0.349285296251892	1.20606071683389	0.272113692490665	0.579686146281881
FBgn0000547	1871.27092760921	-0.569588367957503	0.435204831610524	1.70190462912383	0.192039081426197	0.481797956383338
FBgn0000557	817.59290185031	-0.455018325382738	0.290762463631097	2.43988326559219	0.118285027917812	0.360771708991178
FBgn0000559	86027.5171019834	-0.22184437894666	0.341617163542323	0.421300809925413	0.516288678087484	0.767584134556498
FBgn0000562	1798.26909817627	-0.132691001337944	0.349605111819558	0.143991018787432	0.704345199713834	0.874180395403246
FBgn0000565	1742.55892708728	-0.671357044605566	0.382306791170673	3.0565830251266	0.0804106016905011	0.281161583520684
FBgn0000566	2378.69454459894	-0.999435770279722	0.356641766107685	7.70236400765609	0.00551485501731943	0.042216084473812
FBgn0000567	2432.79352169657	-0.654365325906469	0.331274381603389	3.86894096410157	0.049187549190412	0.19871868297237
FBgn0000568	2473.96759786477	-0.311561304115157	0.4059904549616	0.587757235486421	0.443287694625187	0.722350813054821
FBgn0000575	1190.0098831915	-0.327454040484974	0.358259450436766	0.833864535350457	0.36115743343135	0.661684989199541
FBgn0000577	110.484961057474	-0.515303467024451	0.437005791213722	1.38553877018745	0.239159941664599	0.543001318212905
FBgn0000578	627.117569391928	-0.489030100805926	0.385684093348807	1.60063445308985	0.205813322657388	0.501553528600201
FBgn0000579	26685.0607904237	0.180135689599	0.307531816706598	0.342869387111961	0.558177621448841	0.790572162543115
FBgn0000581	1527.53750035635	0.0901411329629669	0.381232979933488	0.0558939156253047	0.813107599997324	0.927538184943031
FBgn0000592	118.500811640132	-0.63024206852606	0.502386534857427	1.56425513562343	0.211043272634633	0.508889688717199
FBgn0000594	470.245044259216	-0.888384051529017	0.441417351625577	3.99248138341389	0.0457037102810849	0.190172425243683
FBgn0000611	1445.25797682513	-0.508190680732753	0.277962635635988	3.32620275241506	0.0681841252874979	0.251440637361568
FBgn0000625	118.214076277363	-0.365753207049499	0.434570720353954	0.706243117695173	0.400693834108564	0.689244601546489
FBgn0000629	410.329672592911	-0.152780004852168	0.28339705425592	0.290427012711419	0.589947020385886	0.809723340692797
FBgn0000635	1513.51794141615	-0.713784279461663	0.378254556046959	3.52533105751115	0.0604377542357836	0.231654154346554
FBgn0000636	1706.72550671034	-0.398694920952844	0.399407690203308	0.993148657966032	0.318974030752149	0.624341801346185
FBgn0000640	86055.3929230226	-1.29450648045792	0.594227896325865	4.59461690470889	0.0320725097889118	0.14792552201899
FBgn0000658	445.814834970229	-0.773087454502635	0.388378771927235	3.91784156065714	0.0477761835401106	0.194770549353828
FBgn0000659	684.584599216104	-0.478518283557117	0.379394649406674	1.58359460556871	0.208243678456735	0.504734678036192
FBgn0000662	572.427471824595	-0.294278789368675	0.327335636046383	0.806912788317092	0.369034562750909	0.667934363239879
FBgn0000667	14690.9023564995	-0.362659020653646	0.380724109153957	0.904962254412837	0.341454623796469	0.645200641502172
FBgn0000709	759.338232907929	-0.226604507577844	0.401916688212678	0.31748283991017	0.573124307236056	0.798439176339207
FBgn0000711	452.994224756913	-0.257900484886511	0.297621472500562	0.749648688566808	0.386587480842773	0.678926913795569
FBgn0000719	318.10583013299	-0.584535704660264	0.323074840266529	3.25336281028932	0.0712770834096183	0.258993953245474
FBgn0000721	2929.15922145418	-0.450728611509956	0.25910372233739	3.01410975451684	0.082542766359844	0.285610703137147
FBgn0000723	1344.48953872307	-0.133887780065848	0.312864490447988	0.183050886530964	0.668764361407986	0.854579269419445
FBgn0000810	224.266459469372	-0.200256009871368	0.414909428097789	0.232919162346704	0.629367710844644	0.834746860368098
FBgn0000996	227.653447909913	-0.302799724874453	0.369506663666406	0.670307703675917	0.412944348110061	0.698009713679379
FBgn0001075	1428.14901327165	-0.065726417974632	0.526866584748065	0.0155610454895765	0.900726286089383	0.966154302850794
FBgn0001078	372.004097766383	0.0491162794417181	0.370060740562734	0.0176321787097038	0.894362457196814	0.96337967452232
FBgn0001079	229.078484618497	-0.410141390167602	0.41413460733145	0.977617448266443	0.322787728509606	0.628910421096159
FBgn0001083	1014.42814946724	-0.661043758855907	0.374384686324319	3.09027542607609	0.0787614756501721	0.276662757490727
FBgn0001084	101.11206086909	0.167198909472508	0.384577056680644	0.188927108801039	0.663811079558709	0.851889127366301
FBgn0001086	316.989070519026	0.250973137128282	0.358284795329749	0.49016709344869	0.483852777360361	0.748713854692424
FBgn0001087	650.307069270618	-0.424770188840522	0.271209419813292	2.44490750069546	0.117906835445234	0.360745511238038
FBgn0001090	1530.90456637728	-0.496980080281249	0.455946664772366	1.18228545118096	0.276891213817518	0.583378674211378
FBgn0001091	43675.533260833	-0.142683734963735	0.325782177999425	0.191743313497398	0.661469616376295	0.850824945471499
FBgn0001092	32433.4921091902	0.0495366724881358	0.347594936674823	0.0203079631936163	0.886680331675484	0.959735334620114
