baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000464	1154.40565090862	-0.224226837129539	0.181573524639341	1.52361334598142	0.217073504157136	0.454418864355493
FBgn0000479	1224.67168197345	0.35698559956411	0.165329877602282	4.65125693150668	0.0310308177036062	0.137052348105362
FBgn0000482	733.366874062313	-0.015271172492425	0.134267315157559	0.0129384406568249	0.909438142326826	0.962538555552253
FBgn0000489	701.016241627337	0.122092588795528	0.273160176099405	0.199701554545783	0.654961850491588	0.8349613715403
FBgn0000490	290.609519765041	0.107452128706758	0.196940770350161	0.297770805784502	0.585283311972667	0.793677600390388
FBgn0000492	252.571249318842	0.080210788550105	0.191672919755356	0.175329037228181	0.675418509028288	0.844220835295589
FBgn0000499	748.431363086158	-0.191469558199449	0.173174767517814	1.22166095516388	0.269034935049662	0.517559692084212
FBgn0000504	225.834446338769	-0.161640930640306	0.26949612788823	0.359417259733917	0.548830052745728	0.768637352691201
FBgn0000520	272.074661823504	0.270272631271379	0.198656492749205	1.84939015415119	0.173854339702436	0.403649192495245
FBgn0000524	800.497366301169	-0.255398521087153	0.202313427519557	1.59172211384987	0.207080264263293	0.442840894424552
FBgn0000527	8818.7638500179	1.13498771330823	2.46237867321994	0.207180839659827	0.648986063677989	0.832142025789357
FBgn0000533	414.182577782783	0.114475069269339	0.177925116310476	0.413979323375194	0.519956636839367	0.747506657955607
FBgn0000536	680.424205995247	-0.136253285281272	0.123734687437167	1.21246090661498	0.270845292729775	0.519232825133356
FBgn0000541	1922.10025427245	-0.149943928523887	0.15042478902248	0.993395752530347	0.318913836808281	0.570350851036546
FBgn0000542	1668.1693324878	-0.287344177063392	0.214950783070124	1.78429299620117	0.181623053630977	0.412788165123208
FBgn0000543	766.814613073144	-0.0792984043290647	0.167512911896706	0.22407735453352	0.6359505871818	0.824497715631179
FBgn0000546	3099.2673779026	-0.38671969331104	0.188944078062679	4.17759815550835	0.0409617122994271	0.166485891867713
FBgn0000547	3362.94196591656	-0.143389847223249	0.215510094119131	0.442504364371757	0.505916175575589	0.73596469095181
FBgn0000557	1293.33637910311	-0.465072200358073	0.144058955815751	10.3856831167866	0.00126996193257243	0.0108685114229455
