baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	474.690408762114	-0.643828119312363	0.546739300455485	1.37619997498386	0.240749491802942	0.427030329971504
FBgn0000014	1282.03419735309	-0.515380273641495	0.247819749708311	4.30387177613684	0.038025709801696	0.118606879918758
FBgn0000015	302.52410822416	-0.349475553464638	0.225965755886375	2.39315765683509	0.121867247228445	0.267834767009663
FBgn0000017	1431.50066179935	-0.610275572535802	0.21066756094039	8.3352555980331	0.00388830070155155	0.0213638638795086
FBgn0000018	200.094799824436	-0.228603659513344	0.20210451364524	1.27888100031799	0.258107198049826	0.44763059707117
FBgn0000024	674.742057942368	-0.130251143884646	0.208584074403072	0.389633816142506	0.532491946312926	0.709132045618059
FBgn0000032	711.361528607638	0.211262118467986	0.145275439728789	2.11334259950347	0.146020062532338	0.303386162417083
FBgn0000042	84303.9593950092	-0.027037341231123	0.275167264347087	0.00965488275747362	0.921726425042987	0.959230330767699
FBgn0000043	12134.1238440676	-0.16425336330901	0.177161591145163	0.859125393441673	0.353983559770431	0.549437279052644
FBgn0000046	14398.3200341156	0.452686784739469	0.270218123150714	2.79504072397718	0.0945563641801937	0.223810449980158
FBgn0000052	4589.46581288188	0.245615618459998	0.267356826809632	0.842892987921886	0.35857068353591	0.553824549632736
FBgn0000053	7399.08284931794	-0.19179311365262	0.264710026723135	0.524582938115785	0.468893251375206	0.658327819872476
FBgn0000056	75.7430170421364	0.74894479888513	0.47426791842844	2.46528922321902	0.116386277368489	0.258622869019937
FBgn0000057	756.614178341141	-0.0683705130073148	0.186047535657267	0.135003150195757	0.713299976728765	0.837100544574361
FBgn0000061	196.627418618003	0.0150106945279741	0.261068973418353	0.00353521272464263	0.952587592279866	0.973437511786628
FBgn0000063	113.578116693398	0.0671120084152388	0.23315330896801	0.0834199351998066	0.772715227503016	0.872592675644563
FBgn0000071	3510.20429413189	-0.815240892126742	0.857878203452026	0.89135640537846	0.345109999470012	0.540897093307884
FBgn0000075	67.0180749020318	0.796337659015079	0.440419409445384	3.23677224178022	0.0720023611894122	0.185607851242989
FBgn0000077	147.599947872925	0.198850326841086	0.272331223515719	0.533360304583212	0.465197533713797	0.655735309503282
FBgn0000083	7722.41273392887	0.487646656093572	0.236223191911981	4.24136220726808	0.0394505017513453	0.121973100018876
FBgn0000084	1079.79366389388	0.0410045984838028	0.277582740638686	0.0218247196336563	0.882554340990216	0.937030382011511
FBgn0000097	1225.07915136513	-0.517158362624933	0.466546777933137	1.22257036016681	0.268856807036039	0.458787945327017
FBgn0000100	30203.8550343861	0.651588901190067	0.162980646907017	15.8501746267328	6.85602094486952e-05	0.000704476465392839
FBgn0000108	1032.85082261935	-0.600132144997821	0.261347646947535	5.23965431578164	0.0220776604610901	0.0803353715087255
FBgn0000109	261.85603568477	0.223962930343474	0.202204893008832	1.22624774253238	0.268138005783065	0.458004212742889
FBgn0000114	733.632461012835	-0.40073004588805	0.224219107792503	3.18786437029267	0.0741868719534189	0.190076933251152
FBgn0000117	7598.63814314554	-0.227311215420675	0.14006536993398	2.63108148413903	0.104790314286314	0.239800242028639
FBgn0000119	1502.10063268692	-0.451739577029886	0.175621182265837	6.59094266703036	0.0102498883012151	0.0451670781718455
FBgn0000139	502.05883888931	-0.0694939082034502	0.210557899688657	0.108936392933089	0.741358301509153	0.854181950315865
FBgn0000140	489.13202751322	-0.324822806216121	0.24224694546704	1.79666759492849	0.180115889060435	0.349536530694805
FBgn0000147	140.596232797233	-0.588405288366972	0.334882518715889	3.08043703301628	0.0792392313149826	0.198971076672673
FBgn0000150	8897.64261539667	0.6540422131206	0.163891278336208	15.7941318060797	7.06212024465852e-05	0.000722087474378526
FBgn0000152	670.105692912386	0.198191494591594	0.215956764431075	0.841370773978639	0.35900502288113	0.554306268049535
FBgn0000153	2285.94688694671	-0.403780933208555	1.59297663495705	0.064047621220368	NA	NA
FBgn0000157	326.886988369755	-0.370095040891512	0.1642258038905	5.07881046786954	0.0242199811705849	0.0856103902275828
FBgn0000163	1007.1323740508	-0.285227292619989	0.205274432349921	1.92780147196498	0.164999175729913	0.329401069375737
FBgn0000173	3227.53385371567	0.0857288295060678	0.238453580363611	0.129223330230374	0.719238679624919	0.841830761242908
FBgn0000179	367.934472489863	-0.375362078437264	0.233020554805938	2.58803562456846	0.107673801215662	0.244868807957744
FBgn0000181	6333.91455267491	0.468520877268536	0.156995737724662	8.86870003048438	0.00290101652024169	0.0169751788956317
FBgn0000183	1255.06595247542	0.252613000971257	0.140876684340017	3.21210414955752	0.0730954262125118	0.187880582842763
FBgn0000212	2429.84313281801	-0.428258162297143	0.235973622304015	3.28228348944421	0.0700314287341745	0.182139006649166
FBgn0000221	145.585173038442	-0.0572909986705165	0.350597734991182	0.0267397249492802	0.870106777624255	0.929528911351488
FBgn0000228	784.54525651321	-0.312037987719392	0.178919518096056	3.03476779140615	0.0814982096542888	0.203032242233045
FBgn0000229	452.707828655731	0.293585794765268	0.237278276267507	1.52935819691602	0.216208793496328	0.396390275049158
FBgn0000239	1974.44723325895	0.0305700261357369	0.186018152510211	0.027021256985762	0.869430875547873	0.929528911351488
FBgn0000244	1399.17149634527	0.328916022576331	0.236967779066327	1.92214995735132	0.165619843993875	0.330266554441119
FBgn0000247	1036.52064117135	-0.114312217070506	0.216857631634659	0.277851900582633	0.598112625973033	0.758740151379366
FBgn0000250	2547.143748037	0.145364573122161	0.225730190513226	0.414501766221193	0.519693385016152	0.699370814302658
FBgn0000251	704.897225221205	0.0813029997030273	0.162951033289242	0.248955981784874	0.617811163943138	0.773191165914989
FBgn0000253	5350.08064890881	0.530661031043723	0.166272910783397	10.1292337219187	0.00145936064736974	0.00971879120935139
FBgn0000256	1347.12986721843	-0.124054496094814	0.158719092566835	0.610667078652483	0.434536753757115	0.62951113366488
