baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000008	337.510136832804	0.0503984677096191	0.426982080925548	0.014000881643895	0.905809894891518	0.969947704225399
FBgn0000014	1128.85900801276	0.491712779546767	0.223961335731559	4.80155996652756	0.0284339800316436	0.212455833356593
FBgn0000015	264.633536267371	0.30617561503734	0.275975943042179	1.23206943231087	0.267004959953323	0.650083201573154
FBgn0000017	1182.89460995976	0.271141300450503	0.41027214955635	0.43629722678844	0.508915062037927	0.799397849536454
FBgn0000042	75072.7962295548	-0.054356532546302	0.270774810165771	0.0402970960123241	0.840900812664164	0.94809180296368
FBgn0000043	10291.9992741003	0.0142088706889831	0.18881590812733	0.00566270290522652	0.940015060587886	0.98033316440885
FBgn0000044	205690.697867603	-0.968039387394023	0.512307610409701	3.50545273641728	0.0611671252177568	0.342775946623636
FBgn0000046	12741.3977938518	-0.488178350213423	0.417511896111628	1.360724120296	0.243412024655046	0.633890618748754
FBgn0000052	3961.84025731684	-0.360004176709498	0.333701236220255	1.16100746839825	0.281256698325612	0.660606274988972
FBgn0000056	70.9739113996149	-0.556193324868453	0.479696785866082	1.3324719573253	0.248365929715348	0.637412586222375
FBgn0000057	637.760740178417	-0.104064693497546	0.250136837825656	0.173312438497277	0.677184562326277	0.883249350490177
FBgn0000061	177.499402659587	0.0117254545565055	0.286475549677842	0.00195185886190075	0.964761046302096	0.988082405104989
FBgn0000064	35571.3845322071	-1.06018895146908	0.545303281743883	3.69792515277541	0.0544801754852597	0.320905545954734
FBgn0000071	2934.73665823188	0.65038413911059	0.596842874795131	1.17763536816034	0.277837913827082	0.658154544141087
FBgn0000078	9189.43647052998	-0.048742521027764	0.550116184341547	0.00785073830128624	0.929396317417729	0.977704638964271
FBgn0000079	3936.55749454915	-0.536045887066543	0.546545399544531	0.95642280363424	0.328089798439718	0.695182174397299
FBgn0000083	6989.03213593458	-0.473610093280872	0.282996676615174	2.78830571581202	0.0949545742114066	0.436212919885405
FBgn0000084	1059.6994042341	0.209057223073913	0.333457056985367	0.392593043910693	0.530939527447359	0.80862624849824
FBgn0000097	905.487196330767	-0.0407741743984996	0.439378102205303	0.00863088145797519	0.925980989903109	0.975723430465047
FBgn0000100	28877.669392738	-0.420260650141216	0.184319831739695	5.18038590063341	0.0228432499043791	0.181988487063261
FBgn0000108	866.277876960869	0.410490436365157	0.377110507311573	1.18193434119959	0.276962553704221	0.657579247511756
FBgn0000114	608.042751253949	0.196969638114815	0.230831089693375	0.727753676255901	0.393612279863024	0.733658276534633
FBgn0000115	679.548430975023	-0.232360497698017	0.209905907585271	1.22322259968479	0.268729141480598	0.650512644395725
FBgn0000116	70129.2146674285	-0.799000646324594	0.374797217069146	4.48779169698687	0.0341377481216384	0.239741507983564
FBgn0000117	6532.99397949669	0.115350725066366	0.247710633893589	0.216817104860809	0.641475900567895	0.865981570492448
FBgn0000119	1224.05756354416	0.211679725805279	0.346242859168266	0.373640758810822	0.54102640018242	0.813892334504017
FBgn0000120	69.3507725629552	-0.471822341689757	0.333842378673391	1.98809831072636	0.158539859787629	0.547998036589982
FBgn0000140	401.458951235312	0.0986715861815969	0.328442467807291	0.0907385355087484	0.763240351934645	0.920159940175195
FBgn0000147	120.268439813845	0.470166822914652	0.480144383456754	0.953364575680027	0.32886434966964	0.695182174397299
