baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0033458	159.599243843114	1.87674656010284	0.315149097238832	33.9689994469324	5.59971949203337e-09	1.91248484264204e-07	4.84799592986842	2.22377872960565	FBgn0033458	Linking immunity and metabolism	protein_coding	36023
FBgn0031857	232.531087362335	2.78803446972765	0.451705009222066	33.8606411105859	5.92043825674863e-09	2.01390008171329e-07	2.13379115425603	0.599214720570342	FBgn0031857	Linear Ubiquitin E3 ligase	protein_coding	33950
FBgn0028948	38.4101134974515	3.85679694278953	0.644218112864216	33.7818550136408	6.16512134292217e-09	2.08874311098203e-07	3.87799559883866	0.41839972108182	FBgn0028948		protein_coding	34916
FBgn0038290	541.49635667693	2.14474227307272	0.355473651030921	33.683870173944	6.48360740777399e-09	2.18789461130859e-07	28.9813960493313	8.73576409766098	FBgn0038290		protein_coding	41820
FBgn0030040	3340.57576244216	2.02124851409727	0.335910957858044	33.6176472688293	6.70813644955243e-09	2.24576742006755e-07	263.590766184736	111.119133046366	FBgn0030040		protein_coding	31779
FBgn0037782	2238.98108897731	2.300872437041	0.378675194211594	33.622737477311	6.69060516861022e-09	2.24576742006755e-07	323.04747505633	116.26680986178	FBgn0037782	Niemann-Pick type C-2d	protein_coding	41232
FBgn0039756	1485.1957462609	3.09377807821656	0.493473507962914	33.5989838724604	6.77280990220026e-09	2.24963528908377e-07	59.948815014142	11.5686426799565	FBgn0039756		protein_coding	43593
FBgn0052571	1673.51026221089	1.97750011549292	0.329377601594086	33.6004358137986	6.76775622970997e-09	2.24963528908377e-07	103.127993998689	31.8707312286259	FBgn0052571	TweedleX	protein_coding	318094
FBgn0000579	22742.6317344098	1.50429439481322	0.254138074581407	33.5605248647537	6.90805622863125e-09	2.28559516626979e-07	834.191624066296	452.932880343608	FBgn0000579	Enolase	protein_coding	33351
FBgn0040336	700.200670088202	1.61930364207094	0.273314878007754	33.5475150352706	6.95441664731059e-09	2.2919808950475e-07	21.7796041036525	10.5572633232899	FBgn0040336	Seipin	protein_coding	31245
FBgn0010294	198.636601041555	2.87395947171294	0.467883638532517	33.5087270653983	7.09449491346142e-09	2.32908418283016e-07	55.7667633244902	9.65764683564266	FBgn0010294	new glue 2	protein_coding	31298
FBgn0032614	250.109827031996	1.57569809752058	0.267926621372335	33.3946889844956	7.5229124303943e-09	2.46019568669651e-07	14.582822520892	6.11857213935533	FBgn0032614		protein_coding	35021
FBgn0033809	529.721115660603	-1.75779560319723	0.29679628761027	33.3864918346096	7.55468750908791e-09	2.46108473853748e-07	5.16978657094217	23.6848176571917	FBgn0033809		protein_coding	36458
FBgn0031533	566.156825640162	1.74366658861994	0.295434785226485	33.0875379395266	8.81015900167994e-09	2.85908225073675e-07	34.329874448015	11.9564998755274	FBgn0031533		protein_coding	33559
FBgn0032085	184.605672613704	2.93647052514685	0.480804063297835	33.0070632040303	9.18246723392804e-09	2.96853043783857e-07	9.62686815274414	2.39193256327789	FBgn0032085		protein_coding	34223
FBgn0025391	118.745451274362	1.96371502529777	0.33528702337753	32.8779769312089	9.81286481783458e-09	3.16026482916574e-07	3.51860511457125	1.20843334738457	FBgn0025391	Sarcoglycan delta	protein_coding	31129
FBgn0037890	1334.69778066355	2.27276328653019	0.379505318305089	32.7625735651338	1.04130555732362e-08	3.34085532974663e-07	137.40200854551	42.7709011126144	FBgn0037890		protein_coding	41359
FBgn0031692	448.291100147356	1.77590192893229	0.302699981829113	32.6820874085238	1.08532824341432e-08	3.46895480064878e-07	63.0080333745419	28.603228053585	FBgn0031692	Troponin C at 25D	protein_coding	33752
FBgn0034010	462.287250215435	-1.65425216991743	0.283401762312665	32.60807410978	1.12745403794356e-08	3.58915603726768e-07	52.0275668685298	203.050824390611	FBgn0034010		protein_coding	36700
FBgn0034624	65.053055953346	3.45516437614311	0.573438827154483	32.6012656850342	1.13141046275144e-08	3.58915603726768e-07	4.69729730617974	0.607370723014834	FBgn0034624		protein_coding	37441
FBgn0036138	32.576854722219	6.21040667293745	1.13535532526542	32.4135265894221	1.24616028264792e-08	3.93842447538355e-07	5.99584944162232	0.177664432426002	FBgn0036138		protein_coding	39256
FBgn0058198	53.0446518293644	3.31541729811138	0.558753622535456	32.3997384918505	1.25503363101781e-08	3.95172299432e-07	7.86994229376436	0.828319088215523	FBgn0058198		protein_coding	3354922
FBgn0031801	309.038608413358	2.20404084141976	0.37276713272241	32.3615042422617	1.27997179624388e-08	4.00050225615708e-07	17.4801630873425	5.01872697689416	FBgn0031801		protein_coding	33885
FBgn0039094	403.213797475277	1.92485016352285	0.328229290628268	32.3649746744401	1.27768788335484e-08	4.00050225615708e-07	20.5217010983212	7.92338708292134	FBgn0039094		protein_coding	42783
FBgn0030693	1193.00574640233	-1.29300823612451	0.224447872795387	32.2225856483532	1.37483267955027e-08	4.28118852786425e-07	24.8348049688739	85.7095483964084	FBgn0030693	suppression of retinal degeneration disease 1 upon overexpression 1	protein_coding	32532
FBgn0263390	419.49917809529	1.69734135769065	0.292881679649647	32.032282466921	1.51631719945959e-08	4.70447131114386e-07	11.7182342544942	5.39286914509236	FBgn0263390	Na[+]/H[+] hydrogen antiporter 2	protein_coding	42710
FBgn0283437	9406.97716918573	1.83496661746834	0.31464924030134	31.947723364834	1.58377883732876e-08	4.8958418803557e-07	240.866180175703	105.004229398975	FBgn0283437	Prophenoloxidase 1	protein_coding	37044
FBgn0053465	184.215910783625	3.34001814274446	0.547515161952566	31.9226961128639	1.60431638955595e-08	4.94129447983232e-07	6.06062262638367	1.316203746898	FBgn0053465		protein_coding	3885587
FBgn0037222	277.786075407155	-2.02853430575138	0.34955558782368	31.7529921848588	1.75079323097952e-08	5.37290531391179e-07	3.32715172001955	22.897742300724	FBgn0037222		protein_coding	40532
FBgn0019952	3672.8710534068	-1.63875929093476	0.28423848985875	31.6293742547359	1.86585816844955e-08	5.70534970641434e-07	28.1728427355194	151.974207918999	FBgn0019952	Organic cation transporter	protein_coding	42891
FBgn0042083	640.17624583285	1.33065501375633	0.233501028218118	31.5207323154696	1.9732216935701e-08	6.01193803760386e-07	20.0750553542695	10.7582951306955	FBgn0042083	Methylcrotonoyl-CoA carboxylase 2	protein_coding	59261
FBgn0036622	2235.89554017867	2.59599508576338	0.436486201094034	31.4816742124573	2.01331442324287e-08	6.1121050770133e-07	171.469783002361	36.3173252744981	FBgn0036622	1-Acylglycerol-3-phosphate O-acyltransferase 4	protein_coding	39819
FBgn0035046	709.578607909283	1.19569468181692	0.211163602901436	31.308234574056	2.20143917046084e-08	6.65935349064404e-07	88.4891247032565	55.8468981005555	FBgn0035046	NADH dehydrogenase (ubiquinone) 19 kDa subunit	protein_coding	37946
FBgn0033397	150.681143434806	2.96298399317221	0.499429232692634	31.2437704189766	2.27576592164698e-08	6.85969300937719e-07	6.63887665684293	1.40268840880414	FBgn0033397	Cytochrome P450 4p3	protein_coding	35948
FBgn0037166	446.642965033003	1.75847906997197	0.306904043433921	31.1991654971684	2.32866159722903e-08	6.9942424569255e-07	16.3563706947728	6.65829331305652	FBgn0037166		protein_coding	40471
FBgn0035670	35467.4941716538	1.82623981260851	0.317944400597176	31.0022781692525	2.5772574225656e-08	7.71355843432178e-07	3113.9606767159	1309.66613758405	FBgn0035670		protein_coding	38688
FBgn0010387	1900.47825154702	2.40215588555171	0.410750752477024	30.9129892961915	2.69859554942226e-08	8.04827616324173e-07	564.560013270414	183.80660135694	FBgn0010387	Acyl-CoA binding protein 2	protein_coding	38784
FBgn0036361	854.207156008364	2.26821955829913	0.390341834013745	30.8887370095216	2.73253017942173e-08	8.12088793673756e-07	85.1142988848401	23.908293682271	FBgn0036361		protein_coding	39509
FBgn0035931	163.217531722927	2.52914730392558	0.435048565079331	30.8630460765753	2.76894420695658e-08	8.20033476675601e-07	15.5779236834369	2.75666904624093	FBgn0035931		protein_coding	39010
FBgn0033367	24507.580121472	2.09517704525102	0.362505258139979	30.8295963571587	2.81708494195826e-08	8.31383604821828e-07	654.488321771228	256.250370241624	FBgn0033367	Prophenoloxidase 2	protein_coding	35910
FBgn0039674	2314.42491185084	1.39580521078863	0.247117144511031	30.7693580141836	2.90590426325755e-08	8.5461837186776e-07	89.3965056700289	50.8259021777131	FBgn0039674		protein_coding	43483
FBgn0033320	764.078401740077	-2.19276448268865	0.37985490534712	30.6989647244501	3.01325777270606e-08	8.83124336844995e-07	6.90977435399369	46.6218963642891	FBgn0033320		protein_coding	35854
FBgn0046876	253.624070241431	-2.95845149089625	0.502089826533338	30.6495434337791	3.09099325675232e-08	9.02783202920418e-07	2.81486265989135	26.7729404324286	FBgn0046876	Odorant-binding protein 83ef	protein_coding	40747
FBgn0037646	148.841954165653	2.18615383775811	0.382593391883472	30.6105170918992	3.1537954770306e-08	9.17960401733649e-07	10.4141980617585	3.31440502297157	FBgn0037646	Carbonic anhydrase beta	protein_coding	41070
FBgn0038292	3978.63605243035	1.39024643954543	0.246944717138711	30.55883605268	3.23893361281193e-08	9.39512592483462e-07	174.232579472093	94.0405246030887	FBgn0038292		protein_coding	41822
FBgn0010358	171950.555357786	1.39588313706327	0.247874266773884	30.5484300275778	3.25635276099482e-08	9.41341566062324e-07	18371.1559959646	8788.75512963104	FBgn0010358	deltaTrypsin	protein_coding	48343
FBgn0030774	1832.27436136147	1.26880002334622	0.226349376828284	30.5024677153671	3.3344209522443e-08	9.60630798146571e-07	101.531295982404	59.579900864708	FBgn0030774	spheroide	protein_coding	32648
FBgn0032715	3068.92804844965	1.36906239764092	0.243648202626256	30.483229807039	3.36765113494935e-08	9.66915427560035e-07	156.920277656642	83.6146476440399	FBgn0032715		protein_coding	35140
FBgn0002939	2675.43156768959	2.74959195701643	0.467073999327325	30.4547333916892	3.41748447155906e-08	9.77908563314366e-07	125.757885901393	20.1446690216978	FBgn0002939	neither inactivation nor afterpotential D	protein_coding	326160
FBgn0266448	2199.01919963246	2.31981730922543	0.402144157326179	30.2572682194204	3.78370699723686e-08	1.07905718069347e-06	71.1097986973595	24.9307850858987	FBgn0266448		protein_coding	19836061
FBgn0051198	11377.7247656669	2.05001875089544	0.35948072955494	30.11270902854	4.07650922490538e-08	1.15865883003183e-06	286.367744107172	77.4780428239033	FBgn0051198		protein_coding	318622
FBgn0040309	4192.26047611858	1.66809406826962	0.29628858473927	30.0925724415962	4.11905830851472e-08	1.16683691883343e-06	302.441564869708	156.065777547828	FBgn0040309	thioredoxin peroxidase 1	protein_coding	53578
FBgn0028988	241.956151027925	-2.06516022816324	0.365732507613914	30.020374743939	4.27530445539784e-08	1.20706095790732e-06	3.36000528321323	20.8574050387377	FBgn0028988	Serpin 42Dd	protein_coding	49808
FBgn0000116	55563.7367688085	1.30973515315334	0.23568049087455	29.8787018836314	4.59937474146689e-08	1.29424265980813e-06	2524.94508552349	1441.39258934506	FBgn0000116	Arginine kinase 1	protein_coding	39041
FBgn0028342	2302.51805960978	1.39162308584526	0.250699224077238	29.7236450337721	4.98233893777904e-08	1.3927528317818e-06	289.710649251086	166.376840623434	FBgn0028342	ATP synthase, delta subunit	protein_coding	31950
FBgn0034092	46.6535351285701	3.70335368317226	0.647031599922862	29.7237040235736	4.98218732987717e-08	1.3927528317818e-06	9.77340064966097	0.977500481675284	FBgn0034092		protein_coding	36798
FBgn0004782	60.0210514209131	4.30964151977634	0.733509260305848	29.5858817791414	5.34931531670387e-08	1.49041778725269e-06	6.67322640005289	0.531052530646076	FBgn0004782	Ccp84Ab	protein_coding	40824
FBgn0032472	19.7588596977029	4.72026907018523	0.910232612658755	29.4781164144446	5.65516426888657e-08	1.57046692975309e-06	8.9810345365475	0.542369221335536	FBgn0032472		protein_coding	34704
FBgn0039719	195.293667101477	3.59402916705164	0.605663745840395	29.4509704147077	5.7349316459496e-08	1.5874140863135e-06	70.7461001524225	4.45051449680006	FBgn0039719		protein_coding	43538
FBgn0038135	8652.76365785387	2.28048281508783	0.401459807711729	29.3904105429774	5.91697071011128e-08	1.6324671633434e-06	197.270277557179	48.6987080021852	FBgn0038135		protein_coding	41634
FBgn0034475	128.348452207072	2.32133357686681	0.41354101273923	29.3599669026337	6.01065777322612e-08	1.65293088763718e-06	25.1431526386172	8.66988344290977	FBgn0034475	Odorant-binding protein 56h	protein_coding	37271
FBgn0041180	2548.07612714908	2.00793122439234	0.357739922089288	29.2791978525568	6.26648181720665e-08	1.71770553371328e-06	35.6612244431724	14.4422678357116	FBgn0041180	Thioester-containing protein 4	protein_coding	35248
FBgn0050031	6199.03728443188	1.7034493765304	0.306809884820322	29.199307072755	6.53025554897488e-08	1.78423433870378e-06	765.715206975449	269.506806455844	FBgn0050031		protein_coding	246404
FBti0019397	73.9995923645483	-2.40526504274213	0.436980851959122	29.000601136982	7.23558419619609e-08	1.97059158012157e-06	0.76762535496709	5.57648396411113	FBti0019397		transposable_element	NA
FBgn0010043	84.3376146170624	2.79566472255733	0.496480447241054	28.968938603687	7.3548216941858e-08	1.9966455047998e-06	9.7956775304026	1.96655438971775	FBgn0010043	Glutathione S transferase D7	protein_coding	48340
FBgn0266671	721.481107363742	1.42359834149634	0.259955403428957	28.9512032302084	7.4224693299162e-08	2.00857237138627e-06	18.8734588276587	9.85689257945124	FBgn0266671	Secretory 6	protein_coding	37142
FBgn0029827	333.088405319537	2.10764039371958	0.377819228375245	28.9387244645573	7.47044012378505e-08	2.00871834439554e-06	22.2003961511261	7.77127793902967	FBgn0029827		protein_coding	31528
FBgn0039326	83.4737721389944	2.89248484892164	0.512658453582228	28.9425870718764	7.45555840950449e-08	2.00871834439554e-06	3.53225479535529	0.64293894205107	FBgn0039326		protein_coding	43066
FBgn0031836	1458.06040761832	1.8014092776573	0.32713124515841	28.5881850385459	8.95267820846152e-08	2.39965773498953e-06	50.673543767392	22.3833966207688	FBgn0031836		protein_coding	33924
FBgn0036648	265.161124203056	-1.41775102503954	0.261747360478269	28.5807964927293	8.98690457272406e-08	2.4012328621758e-06	5.96528160904458	24.0518103014919	FBgn0036648		protein_coding	39854
FBgn0000064	31333.5474973823	1.44030330497574	0.264244466304992	28.5541296487621	9.1115290975921e-08	2.42687583196871e-06	1496.13603794481	742.92274358857	FBgn0000064	Aldolase 1	protein_coding	43183
FBgn0034159	46.8981339683502	3.96747473802194	0.700827602735694	28.4959495090612	9.38947130234131e-08	2.48922757770715e-06	2.78944927187219	0.337328127059699	FBgn0034159		protein_coding	36882
FBgn0035265	311.322622670287	1.80412598294385	0.329285514946218	28.4928732406803	9.40440171034579e-08	2.48922757770715e-06	11.714410714817	3.61454634604794	FBgn0035265	Phosphatidylinositol glycan anchor biosynthesis class W b	protein_coding	38220
FBgn0085300	40.7882261666514	5.77446922683389	1.03133697986503	28.4859143500266	9.43826393216472e-08	2.49040795967088e-06	8.71520357033828	0.237363601783715	FBgn0085300	Cuticular protein 65Ay	protein_coding	5740348
FBgn0023541	186.549454295821	1.59062976938109	0.293246519045489	28.4618203250285	9.55645299326635e-08	2.51376263518528e-06	7.55665154407524	3.55303483803261	FBgn0023541	Cytochrome P450 4d14	protein_coding	45706
FBgn0086450	1076.50001485979	1.31906781052897	0.243531305075302	28.4308565929189	9.71052045495118e-08	2.54638106047791e-06	19.3940771536262	10.7644303895939	FBgn0086450	suppressor of rudimentary	protein_coding	31858
FBgn0047038	865.294656189383	1.19880330906668	0.222098183897541	28.418324303417	9.77358318222313e-08	2.54714614010554e-06	126.105926865337	83.487295942918	FBgn0047038	NADH dehydrogenase (ubiquinone) 13 kDa B subunit	protein_coding	39214
FBgn0052302	12071.2117430941	-1.46398574587811	0.269077316643031	28.4189899313041	9.77022343335618e-08	2.54714614010554e-06	310.945915330395	1226.8461539813	FBgn0052302		protein_coding	38293
FBgn0039156	1701.97755462654	1.63005110027923	0.298587837902088	28.3853001025133	9.94173419962297e-08	2.58302112487137e-06	58.2192081338987	25.0911346575603	FBgn0039156		protein_coding	42867
FBgn0033904	39.7920762508324	3.20547696439283	0.582798395048941	28.3573213115033	1.00864617702366e-07	2.61260951663314e-06	3.73973820275696	0.531257308581741	FBgn0033904		protein_coding	36567
FBgn0036824	5176.56554923211	2.08874515480518	0.377314549828128	28.3075978718166	1.03488991405035e-07	2.67241389390441e-06	298.763023587671	80.290569006632	FBgn0036824		protein_coding	40059
FBgn0001091	33571.0695654697	1.48190386910247	0.27285873276939	28.2860715255685	1.04646259894933e-07	2.69408456325252e-06	1647.11160475396	910.009555724498	FBgn0001091	Glyceraldehyde 3 phosphate dehydrogenase 1	protein_coding	35728
FBgn0288742	19.1085857133951	-7.49202279623704	1.45892465417269	28.2792789498984	1.05014117413867e-07	2.69536234695592e-06	0	2.54037842380208	FBgn0288742		protein_coding	NA
FBgn0029769	53.3491404478564	3.66687914220414	0.651111557639359	28.2562860428351	1.06268961222399e-07	2.71932961194477e-06	2.11842334427454	0.154300358286845	FBgn0029769	fra mauro	protein_coding	31464
FBgn0002773	66565.9384063618	1.62829249295466	0.299071188160359	28.1922461590799	1.09843727870431e-07	2.80233847910406e-06	1949.67014745366	920.919100067578	FBgn0002773	Myosin light chain 2	protein_coding	43587
FBgn0033830	538.57932427445	4.03885573956515	0.677044418850743	28.1215437542059	1.13930534826104e-07	2.89787276269401e-06	22.0419284786985	2.50413463877816	FBgn0033830		protein_coding	36481
FBgn0014028	3505.81958093901	1.33857506976882	0.248820117047795	27.9788836255428	1.2264653159497e-07	3.11022791200419e-06	221.813649505038	114.101814329247	FBgn0014028	Succinate dehydrogenase, subunit B (iron-sulfur)	protein_coding	35590
FBgn0035734	169.110642850371	2.17558306463522	0.397499388688479	27.9700011586153	1.23210805993967e-07	3.11443502089041e-06	9.96490940893432	2.40738006913615	FBgn0035734		protein_coding	38772
FBgn0037973	901.068036375176	1.47659090819659	0.273830395327156	27.964715268043	1.23547835539454e-07	3.11443502089041e-06	56.6062166527043	28.8510919152165	FBgn0037973		protein_coding	41452
FBgn0035186	731.508394944763	2.25972328363065	0.409670824825931	27.8622113858803	1.30269287377147e-07	3.25947976320871e-06	61.0549515305227	22.0555246308182	FBgn0035186		protein_coding	38120
FBgn0041194	2204.33212354485	-1.91697221124766	0.351262009891268	27.8674328970088	1.29918205007373e-07	3.25947976320871e-06	24.326628702556	107.40302580564	FBgn0041194	Phosphoribosylamidotransferase 2	protein_coding	38753
FBgn0266490	442.279010758132	1.33353189791691	0.249069390671393	27.8594379123108	1.30456155812013e-07	3.25947976320871e-06	101.865273583934	54.9190705175992	FBgn0266490		protein_coding	19835262
FBgn0039241	14050.6189691886	-2.64575397235976	0.472471238121376	27.7605802685662	1.37295281289655e-07	3.4202677427158e-06	61.1351889388923	562.37795589372	FBgn0039241		protein_coding	42973
FBgn0031930	1068.07277562279	2.53767504206084	0.456520560710133	27.6701282007928	1.4386724976826e-07	3.57347684908259e-06	46.4004965274975	13.9868331777345	FBgn0031930		protein_coding	34042
FBgn0033079	344.131827363654	2.97715830938568	0.528117091335883	27.64854670256	1.45481326674928e-07	3.60300244718317e-06	18.5060428557245	2.78012792293279	FBgn0033079	Flavin-containing monooxygenase 2	protein_coding	35561
FBgn0031918	60.997095200986	2.4051439268675	0.446618273564775	27.5913309140361	1.49848868071896e-07	3.70034959932641e-06	4.3336480721911	1.3428725794626	FBgn0031918		protein_coding	34027
FBgn0034005	268.952401488455	4.58127307935108	0.763193610782622	27.5145704279214	1.5591546585456e-07	3.83896510403525e-06	3.57685977320235	0.399856848884426	FBgn0034005	Integrin alphaPS4 subunit	protein_coding	36693
FBgn0038053	1358.84741255143	-1.66992005422541	0.310584941795687	27.4936277232501	1.57612955092696e-07	3.86951225981198e-06	14.5403132382337	61.9414090076072	FBgn0038053		protein_coding	41538
FBgn0017567	1071.51863111856	1.14523959835015	0.21617592583584	27.4175580565011	1.63936026847289e-07	4.01311603293797e-06	103.719811157836	63.5076752074035	FBgn0017567	NADH dehydrogenase (ubiquinone) 23 kDa subunit	protein_coding	44207
FBgn0031589	1973.19204014952	-1.17483932338443	0.221746837622109	27.3710841275048	1.67923506365823e-07	4.09888212944819e-06	17.4645489064364	61.9696000068087	FBgn0031589	Nicotinate phosphoribosyltransferase	protein_coding	33626
FBgn0250907	6533.48899786759	-1.82696525944171	0.339377094330907	27.2428420639228	1.79438198019054e-07	4.36736073914191e-06	15.972492355191	91.7084702012572	FBgn0250907	Chitinase 10	protein_coding	3355116
FBgn0031066	5385.37410545158	1.1958307752789	0.226034834790008	27.2336722074529	1.80291241111528e-07	4.36884448731055e-06	766.507294370719	499.394377005996	FBgn0031066	Cytochrome c oxidase subunit 6B	protein_coding	32989
FBgn0038511	264.196477488772	-1.85966909010719	0.347458190416718	27.231105255397	1.80530763938453e-07	4.36884448731055e-06	1.45367842269778	8.11691560506515	FBgn0038511	Curly Su	protein_coding	42100
FBgn0004430	13185.4088357652	2.57973935401207	0.466728188116333	27.1880340768469	1.84597650394359e-07	4.45453589413168e-06	3139.19785576652	705.124835173548	FBgn0004430	Lysozyme S	protein_coding	38130
FBgn0052266	32.7828489146836	3.51797364388967	0.657401213014308	27.0222973846619	2.01122011577421e-07	4.8394984035817e-06	8.85889160036568	1.25481337050275	FBgn0052266		protein_coding	317945
FBgn0051087	668.267234111892	1.6030390622659	0.301749847626658	26.9831698057983	2.05234716438205e-07	4.92447039159092e-06	31.254998153816	14.7051686348076	FBgn0051087		protein_coding	43062
FBgn0028864	100.425291353475	-2.52573585043041	0.468377941362282	26.9658266252698	2.07084520492435e-07	4.93526511746833e-06	0.947729847005291	6.95552248514159	FBgn0028864		protein_coding	34922
FBgn0051780	100.425291353475	-2.52573585043041	0.468377941362282	26.9658266252698	2.07084520492435e-07	4.93526511746833e-06	0.947729847005291	6.95552248514159	FBgn0051780		protein_coding	318937
FBgn0250838	2800.19948077866	1.45873173502676	0.275381918446914	26.9625802196232	2.07432630675174e-07	4.93526511746833e-06	424.780340120011	221.495285368874	FBgn0250838	reduction of Rh1	protein_coding	246602
FBgn0033725	42581.9290569082	-2.48520012772509	0.455320485754697	26.7069283882407	2.36771015339233e-07	5.58621309170837e-06	274.418730664021	2822.75760547274	FBgn0033725	Cuticular protein 49Ac	protein_coding	36348
FBgn0034999	4929.57777137085	-2.39724319361717	0.440882948475025	26.7070694334922	2.36753732906965e-07	5.58621309170837e-06	19.0315945633685	221.420336973966	FBgn0034999	Fatty acid transport protein 3	protein_coding	37887
FBgn0053306	2666.94573417072	1.65766870793802	0.312643508246	26.71673188455	2.35572787273798e-07	5.58621309170837e-06	263.456713496018	140.503898746079	FBgn0053306		protein_coding	2768915
FBgn0038873	890.152309282708	2.91371540496866	0.526223160967273	26.6436251798613	2.44656676814274e-07	5.75622792393583e-06	30.2866103118327	4.01030947172278	FBgn0038873		protein_coding	42522
FBgn0035608	103.052322576843	2.48132983587351	0.463347336133326	26.5711038460788	2.54014714886108e-07	5.95984663458542e-06	6.62399352281739	2.00176759210196	FBgn0035608	blanks	protein_coding	38620
FBti0019410	12.6013267035851	7.32014298532799	1.46871515568346	26.5635428654854	2.55010793466988e-07	5.96668900736295e-06	2.15703316995466	0	FBti0019410		transposable_element	NA
FBgn0030586	545.026635501601	-3.10449392663907	0.559044369453101	26.5367464375681	2.58572567582984e-07	6.03335991026963e-06	2.49877868501515	28.8638609619137	FBgn0030586		protein_coding	32412
FBgn0037807	90.0690661631586	2.07017511367192	0.393071659570455	26.502130769394	2.63247588411756e-07	6.122899995483e-06	3.02576561627365	0.85408043768163	FBgn0037807		protein_coding	41259
FBgn0040069	2389.37668215606	2.17324145544866	0.404673449324346	26.4976728064195	2.63855784929315e-07	6.122899995483e-06	123.902036620816	26.0730012060701	FBgn0040069	vanin-like	protein_coding	31551
FBgn0016691	3313.14651398238	1.06219241994043	0.204241630879796	26.4759074490731	2.66845502189371e-07	6.17535902607642e-06	299.76677589703	207.791684859615	FBgn0016691	ATP synthase, oligomycin sensitivity conferring protein	protein_coding	41845
FBgn0032131	250.254216681716	1.80117819118992	0.34142535699669	26.4668395640113	2.68101076771013e-07	6.18750986444273e-06	8.42636877794336	3.34657612752713	FBgn0032131		protein_coding	34278
FBgn0030607	273.540502091111	1.81796363312785	0.344388587436936	26.4359574376661	2.724217298584e-07	6.2701414453822e-06	10.8430949945552	3.99437871378869	FBgn0030607	doppelganger von brummer	protein_coding	32436
FBgn0034901	6087.21472197689	1.87173741395148	0.352503126508367	26.4249366667673	2.73980462838924e-07	6.2889282391482e-06	1160.72122664017	358.25427199055	FBgn0034901		protein_coding	37760
FBgn0004117	19663.3347484297	1.35255682756011	0.258807305373388	26.3700122477174	2.81883069059605e-07	6.45283674306718e-06	1144.73790447132	666.036132625338	FBgn0004117	Tropomyosin 2	protein_coding	41853
FBgn0034755	83.4932555763683	1.94139514660355	0.371449573840891	26.3596150548612	2.83404554490825e-07	6.47017945158298e-06	13.7541007407721	6.51757817968625	FBgn0034755		protein_coding	37593
FBgn0034390	1926.68042029618	1.72214296630439	0.326438619661322	26.3535222021995	2.84299981789212e-07	6.4731743165447e-06	140.654770599054	48.5992242240494	FBgn0034390		protein_coding	37166
FBgn0038716	1039.52385930646	-2.02486046914967	0.380673272888823	26.338329560028	2.86545117794291e-07	6.50680200460495e-06	8.43022341092801	46.1789384561222	FBgn0038716		protein_coding	42335
FBgn0034582	9838.55257664096	2.41550845542846	0.447154551469544	26.3069701897239	2.91235698437257e-07	6.59563199402022e-06	587.694075433879	173.662963957094	FBgn0034582	Chitinase 9	protein_coding	37392
FBgn0025839	907.925076685513	1.36506206727201	0.261896006150437	26.2853473196448	2.94514696893274e-07	6.63872159445926e-06	187.417814326473	93.8357470309766	FBgn0025839	NADH dehydrogenase (ubiquinone) B14.5 A subunit	protein_coding	31190
FBgn0051769	343.499723576358	3.19732592884112	0.576434128186217	26.284093647434	2.9470594091106e-07	6.63872159445926e-06	20.7733858527169	3.41291285103163	FBgn0051769		protein_coding	318934
FBgn0036997	74.1836161776438	2.06902222099442	0.395535994632541	26.2653166683868	2.9758525374704e-07	6.68580132423721e-06	3.87800990586834	1.40148507921237	FBgn0036997		protein_coding	40268
FBgn0035880	200.351380451821	2.58398858078194	0.479469330984667	26.2360726305979	3.02125874883245e-07	6.76985756682827e-06	5.02310642059895	1.10160754541867	FBgn0035880	CUB and LDLa domain	protein_coding	38946
FBgn0014391	1160.17607986995	1.45896034048211	0.279481115714834	26.2177319147233	3.05008943821444e-07	6.81642679199902e-06	376.814840162951	200.894139744048	FBgn0014391	stunted	protein_coding	44046
FBgn0027843	1223.6007345395	-1.66231104625184	0.317211099690649	26.1240196087041	3.20176200484947e-07	7.11782786904857e-06	17.3543800331511	61.2559715504347	FBgn0027843	Carbonic anhydrase 2	protein_coding	39390
FBgn0039052	272.436069660349	2.30637220623619	0.432437877021767	26.127292265145	3.19633996346656e-07	7.11782786904857e-06	12.2430856690653	5.14134617224436	FBgn0039052		protein_coding	42731
FBgn0263830	383.190837445732	1.62542692050725	0.311282485382074	26.1069422294925	3.23020524529504e-07	7.16226136849451e-06	29.1459492699572	14.915095772253	FBgn0263830		protein_coding	3355162
FBgn0265185	4014.69034217888	1.3842443820647	0.266173604463229	26.0813833784142	3.27324873226674e-07	7.23875111287189e-06	263.014390260124	151.188421455714	FBgn0265185		protein_coding	19836034
FBgn0035032	4005.57955899964	1.41715345991945	0.272532747600654	26.0331177837078	3.35610679146643e-07	7.40266263638559e-06	696.691706970319	385.866980932563	FBgn0035032	ATP synthase, subunit F	protein_coding	37931
FBgn0030347	507.823595731683	1.71952146599157	0.329148337650321	25.9367185955121	3.52794310045338e-07	7.76147482099744e-06	26.5808344594759	10.0102275116208	FBgn0030347		protein_coding	32146
