median FE,median P,gene
1.6773112613805,10.669443859533848,CPT1B
1.21920201370681,10.637461928639299,NPHS1
1.18240094109435,10.587456152453193,PRODH2
1.20345033206986,10.543484074751857,LRP5
1.0184743972593,10.516366219341178,MCF2L
1.06231372700299,10.511064736626915,SLC22A12
1.01605984842002,10.372290910390106,OTOG
1.13514630617932,10.249861095525013,GPR142
1.13891538198764,10.090550231263425,SLCO2B1
1.14259934716467,10.04817703146988,LOC105378618
1.17516559388523,10.032734995813904,TNFRSF1B
1.18156087413005,9.999567645463875,ELN
1.18793300152181,9.992832647186445,FLAD1
1.18793300152181,9.992832647186445,LENEP
1.04324034100518,9.968048297580232,MIR4489
1.04324034100518,9.968048297580232,SIPA1
1.0440363265582,9.967036666242697,HGS
1.10030390374756,9.90075054561104,SLC5A1
1.03587587122504,9.836269674377377,LOC107985034
1.077293811547,9.751049910274443,ADCY5
1.85253234608598,9.73668930283271,PDIA2
1.00145202188961,9.714990152244413,EXD2
1.12881917678597,9.686264484417345,PTPRU
1.12329696885352,9.67643528154005,LINC02016
1.19424593224178,9.667540199823693,LOC105378606
1.05853890576329,9.65122796053142,ZBTB48
1.0540591011681,9.617793471115322,MAP2K7
1.90094928607406,9.519426125146461,TNS2
1.26188306730586,9.457419112104038,GRAP2
1.36379061748928,9.43715497871786,KAT2A
1.10217282728642,9.415955613770898,MFSD4A
1.06701206412553,9.317444288538743,ZFTRAF1
1.02529108036779,9.2724498850456,LOC100996549
1.03262328420208,9.243958575526865,FAM110D
1.00991819518402,9.143533369023544,LOC112268067
1.04916401661292,9.051494036271999,SDK2
1.36526535664037,9.00774791325681,LDC1P
1.03094813544941,8.952059991302255,GABRD
1.25216025701812,8.805469244064803,MAP3K3
1.26245382637757,8.785488409868154,SHISA4
1.33518027950524,8.552084486814389,SEMA4G
1.04473173388484,8.525900921560543,ITGA11
1.07127683485708,8.464205541577558,VSIR
1.17513402238692,8.453732847858369,TP73-AS2
1.13432010579675,8.405019336698027,PAX2
1.34091395304463,8.398309119625933,RXRA
1.00912427081872,8.296932737407404,LOC105371888
1.00572640011252,8.295814438634151,APOE
1.00223542540606,8.266165231407028,CARD10
1.02469922840282,8.201315723609165,CIBAR2
1.18889445677567,8.072483285943628,TNFRSF10B
1.07010787670046,7.884311457149348,SFTPA1
1.08968418823032,7.679613497592285,CHLSN
1.15146303510165,7.676752095164809,TTC34
1.05683552302496,7.6154101251269495,ITGAE
1.04521550216417,7.6142746786912605,IFNL3
1.04697662555314,7.489628249765378,MIR6887
1.04337076563814,7.368321208622415,PRSS36
1.10022373238287,7.333845019442218,FAH
1.43423918175134,7.3034375512734115,MAD1L1
1.05281109369578,7.300877235502316,MIR6895
1.29133115260673,7.089435960429134,DNMT3A
